5235,"SELECT  top #   p.objID, p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-10-13 00:00:00,11
2019-10-13 00:01:00,13
2019-10-13 00:02:00,3
2019-10-13 00:06:00,3
2019-10-13 00:08:00,1
2019-10-13 00:09:00,6
2019-10-13 00:10:00,10
2019-10-13 00:11:00,13
2019-10-13 00:12:00,3
2019-10-13 00:16:00,3
2019-10-13 00:18:00,1
2019-10-13 00:19:00,6
2019-10-13 00:20:00,10
2019-10-13 00:21:00,13
2019-10-13 00:22:00,3
2019-10-13 00:26:00,3
2019-10-13 00:28:00,1
2019-10-13 00:29:00,6
2019-10-13 00:30:00,10
2019-10-13 00:31:00,14
2019-10-13 00:32:00,3
2019-10-13 00:36:00,3
2019-10-13 00:38:00,1
2019-10-13 00:39:00,6
2019-10-13 00:40:00,10
2019-10-13 00:41:00,13
2019-10-13 00:42:00,3
2019-10-13 00:46:00,3
2019-10-13 00:48:00,1
2019-10-13 00:49:00,6
2019-10-13 00:50:00,10
2019-10-13 00:51:00,13
2019-10-13 00:52:00,3
2019-10-13 00:56:00,3
2019-10-13 00:58:00,1
2019-10-13 00:59:00,6
2019-10-13 01:00:00,10
2019-10-13 01:01:00,11
2019-10-13 01:02:00,5
2019-10-13 01:06:00,3
2019-10-13 01:08:00,1
2019-10-13 01:09:00,6
2019-10-13 01:10:00,10
2019-10-13 01:11:00,11
2019-10-13 01:12:00,5
2019-10-13 01:16:00,3
2019-10-13 01:18:00,1
2019-10-13 01:19:00,6
2019-10-13 01:20:00,10
2019-10-13 01:21:00,12
2019-10-13 01:22:00,5
2019-10-13 01:26:00,3
2019-10-13 01:28:00,1
2019-10-13 01:29:00,6
2019-10-13 01:30:00,10
2019-10-13 01:31:00,11
2019-10-13 01:32:00,5
2019-10-13 01:36:00,3
2019-10-13 01:38:00,1
2019-10-13 01:39:00,6
2019-10-13 01:40:00,10
2019-10-13 01:41:00,11
2019-10-13 01:42:00,5
2019-10-13 01:46:00,3
2019-10-13 01:49:00,6
2019-10-13 01:50:00,11
2019-10-13 01:51:00,11
2019-10-13 01:52:00,5
2019-10-13 01:56:00,3
2019-10-13 01:59:00,6
2019-10-13 02:00:00,11
2019-10-13 02:01:00,11
2019-10-13 02:02:00,5
2019-10-13 02:06:00,3
2019-10-13 02:09:00,6
2019-10-13 02:10:00,11
2019-10-13 02:11:00,11
2019-10-13 02:12:00,5
2019-10-13 02:16:00,3
2019-10-13 02:19:00,6
2019-10-13 02:20:00,11
2019-10-13 02:21:00,11
2019-10-13 02:22:00,5
2019-10-13 02:26:00,3
2019-10-13 02:29:00,6
2019-10-13 02:30:00,11
2019-10-13 02:31:00,11
2019-10-13 02:32:00,5
2019-10-13 02:36:00,3
2019-10-13 02:39:00,6
2019-10-13 02:40:00,11
2019-10-13 02:41:00,11
2019-10-13 02:42:00,5
2019-10-13 02:46:00,3
2019-10-13 02:49:00,7
2019-10-13 02:50:00,11
2019-10-13 02:51:00,11
2019-10-13 02:52:00,5
2019-10-13 02:56:00,3
2019-10-13 02:59:00,6
2019-10-13 03:00:00,11
2019-10-13 03:01:00,11
2019-10-13 03:02:00,5
2019-10-13 03:06:00,3
2019-10-13 03:09:00,7
2019-10-13 03:10:00,11
2019-10-13 03:11:00,11
2019-10-13 03:12:00,5
2019-10-13 03:16:00,3
2019-10-13 03:19:00,7
2019-10-13 03:20:00,11
2019-10-13 03:21:00,11
2019-10-13 03:22:00,5
2019-10-13 03:26:00,3
2019-10-13 03:29:00,7
2019-10-13 03:30:00,11
2019-10-13 03:31:00,12
2019-10-13 03:32:00,5
2019-10-13 03:36:00,3
2019-10-13 03:39:00,6
2019-10-13 03:40:00,11
2019-10-13 03:41:00,11
2019-10-13 03:42:00,5
2019-10-13 03:46:00,3
2019-10-13 03:49:00,7
2019-10-13 03:50:00,11
2019-10-13 03:51:00,11
2019-10-13 03:52:00,6
2019-10-13 03:56:00,3
2019-10-13 03:59:00,6
2019-10-13 04:00:00,11
2019-10-13 04:01:00,11
2019-10-13 04:02:00,5
2019-10-13 04:06:00,3
2019-10-13 04:09:00,6
2019-10-13 04:10:00,11
2019-10-13 04:11:00,11
2019-10-13 04:12:00,5
2019-10-13 04:16:00,3
2019-10-13 04:19:00,6
2019-10-13 04:20:00,11
2019-10-13 04:21:00,11
2019-10-13 04:22:00,5
2019-10-13 04:26:00,3
2019-10-13 04:29:00,6
2019-10-13 04:30:00,11
2019-10-13 04:31:00,11
2019-10-13 04:32:00,5
2019-10-13 04:33:00,1
2019-10-13 04:36:00,3
2019-10-13 04:39:00,6
2019-10-13 04:40:00,11
2019-10-13 04:41:00,11
2019-10-13 04:42:00,5
2019-10-13 04:46:00,3
2019-10-13 04:49:00,6
2019-10-13 04:50:00,11
2019-10-13 04:51:00,11
2019-10-13 04:52:00,5
2019-10-13 04:56:00,3
2019-10-13 04:59:00,6
2019-10-13 05:00:00,11
2019-10-13 05:01:00,11
2019-10-13 05:02:00,5
2019-10-13 05:06:00,3
2019-10-13 05:09:00,6
2019-10-13 05:10:00,11
2019-10-13 05:11:00,11
2019-10-13 05:12:00,5
2019-10-13 05:16:00,3
2019-10-13 05:19:00,6
2019-10-13 05:20:00,11
2019-10-13 05:21:00,12
2019-10-13 05:22:00,5
2019-10-13 05:26:00,3
2019-10-13 05:29:00,6
2019-10-13 05:30:00,11
2019-10-13 05:31:00,12
2019-10-13 05:32:00,5
2019-10-13 05:36:00,3
2019-10-13 05:39:00,6
2019-10-13 05:40:00,11
2019-10-13 05:41:00,11
2019-10-13 05:42:00,5
2019-10-13 05:46:00,3
2019-10-13 05:49:00,6
2019-10-13 05:50:00,11
2019-10-13 05:51:00,11
2019-10-13 05:52:00,5
2019-10-13 05:56:00,3
2019-10-13 05:59:00,6
2019-10-13 06:00:00,10
2019-10-13 06:01:00,12
2019-10-13 06:02:00,5
2019-10-13 06:06:00,3
2019-10-13 06:09:00,6
2019-10-13 06:10:00,10
2019-10-13 06:11:00,12
2019-10-13 06:12:00,5
2019-10-13 06:16:00,3
2019-10-13 06:19:00,6
2019-10-13 06:20:00,10
2019-10-13 06:21:00,12
2019-10-13 06:22:00,5
2019-10-13 06:26:00,3
2019-10-13 06:29:00,6
2019-10-13 06:30:00,10
2019-10-13 06:31:00,12
2019-10-13 06:32:00,5
2019-10-13 06:36:00,3
2019-10-13 06:39:00,6
2019-10-13 06:40:00,10
2019-10-13 06:41:00,12
2019-10-13 06:42:00,5
2019-10-13 06:46:00,3
2019-10-13 06:49:00,6
2019-10-13 06:50:00,10
2019-10-13 06:51:00,12
2019-10-13 06:52:00,5
2019-10-13 06:56:00,3
2019-10-13 06:59:00,6
2019-10-13 07:00:00,10
2019-10-13 07:01:00,12
2019-10-13 07:02:00,5
2019-10-13 07:06:00,3
2019-10-13 07:09:00,6
2019-10-13 07:10:00,10
2019-10-13 07:11:00,12
2019-10-13 07:12:00,5
2019-10-13 07:16:00,3
2019-10-13 07:19:00,6
2019-10-13 07:20:00,11
2019-10-13 07:21:00,13
2019-10-13 07:22:00,5
2019-10-13 07:26:00,3
2019-10-13 07:29:00,6
2019-10-13 07:30:00,10
2019-10-13 07:31:00,15
2019-10-13 07:32:00,5
2019-10-13 07:36:00,3
2019-10-13 07:39:00,7
2019-10-13 07:40:00,10
2019-10-13 07:41:00,12
2019-10-13 07:42:00,5
2019-10-13 07:46:00,3
2019-10-13 07:49:00,6
2019-10-13 07:50:00,10
2019-10-13 07:51:00,12
2019-10-13 07:52:00,5
2019-10-13 07:56:00,3
2019-10-13 07:59:00,6
2019-10-13 08:00:00,10
2019-10-13 08:01:00,13
2019-10-13 08:02:00,5
2019-10-13 08:06:00,3
2019-10-13 08:09:00,6
2019-10-13 08:10:00,9
2019-10-13 08:11:00,13
2019-10-13 08:12:00,5
2019-10-13 08:16:00,3
2019-10-13 08:19:00,6
2019-10-13 08:20:00,10
2019-10-13 08:21:00,12
2019-10-13 08:22:00,5
2019-10-13 08:26:00,3
2019-10-13 08:29:00,6
2019-10-13 08:30:00,8
2019-10-13 08:31:00,15
2019-10-13 08:32:00,5
2019-10-13 08:36:00,3
2019-10-13 08:39:00,6
2019-10-13 08:40:00,8
2019-10-13 08:41:00,14
2019-10-13 08:42:00,5
2019-10-13 08:46:00,3
2019-10-13 08:49:00,6
2019-10-13 08:50:00,8
2019-10-13 08:51:00,14
2019-10-13 08:52:00,5
2019-10-13 08:56:00,3
2019-10-13 08:59:00,6
2019-10-13 09:00:00,8
2019-10-13 09:01:00,14
2019-10-13 09:02:00,5
2019-10-13 09:06:00,3
2019-10-13 09:09:00,6
2019-10-13 09:10:00,8
2019-10-13 09:11:00,14
2019-10-13 09:12:00,5
2019-10-13 09:16:00,3
2019-10-13 09:19:00,6
2019-10-13 09:20:00,7
2019-10-13 09:21:00,15
2019-10-13 09:22:00,5
2019-10-13 09:26:00,3
2019-10-13 09:29:00,6
2019-10-13 09:30:00,7
2019-10-13 09:31:00,15
2019-10-13 09:32:00,5
2019-10-13 09:36:00,3
2019-10-13 09:39:00,6
2019-10-13 09:40:00,7
2019-10-13 09:41:00,15
2019-10-13 09:42:00,5
2019-10-13 09:46:00,3
2019-10-13 09:49:00,6
2019-10-13 09:50:00,7
2019-10-13 09:51:00,15
2019-10-13 09:52:00,5
2019-10-13 09:56:00,3
2019-10-13 09:59:00,7
2019-10-13 10:00:00,7
2019-10-13 10:01:00,15
2019-10-13 10:02:00,5
2019-10-13 10:06:00,3
2019-10-13 10:09:00,6
2019-10-13 10:10:00,7
2019-10-13 10:11:00,14
2019-10-13 10:12:00,6
2019-10-13 10:16:00,3
2019-10-13 10:19:00,6
2019-10-13 10:20:00,7
2019-10-13 10:21:00,14
2019-10-13 10:22:00,6
2019-10-13 10:26:00,3
2019-10-13 10:29:00,6
2019-10-13 10:30:00,7
2019-10-13 10:31:00,12
2019-10-13 10:32:00,8
2019-10-13 10:36:00,3
2019-10-13 10:39:00,6
2019-10-13 10:40:00,7
2019-10-13 10:41:00,13
2019-10-13 10:42:00,7
2019-10-13 10:46:00,3
2019-10-13 10:49:00,6
2019-10-13 10:50:00,7
2019-10-13 10:51:00,12
2019-10-13 10:52:00,8
2019-10-13 10:56:00,3
2019-10-13 10:59:00,6
2019-10-13 11:00:00,7
2019-10-13 11:01:00,11
2019-10-13 11:02:00,9
2019-10-13 11:06:00,3
2019-10-13 11:09:00,6
2019-10-13 11:10:00,7
2019-10-13 11:11:00,14
2019-10-13 11:12:00,8
2019-10-13 11:16:00,3
2019-10-13 11:19:00,6
2019-10-13 11:20:00,7
2019-10-13 11:21:00,11
2019-10-13 11:22:00,9
2019-10-13 11:26:00,3
2019-10-13 11:29:00,6
2019-10-13 11:30:00,7
2019-10-13 11:31:00,12
2019-10-13 11:32:00,9
2019-10-13 11:36:00,3
2019-10-13 11:39:00,6
2019-10-13 11:40:00,7
2019-10-13 11:41:00,11
2019-10-13 11:42:00,9
2019-10-13 11:46:00,3
2019-10-13 11:49:00,6
2019-10-13 11:50:00,7
2019-10-13 11:51:00,11
2019-10-13 11:52:00,9
2019-10-13 11:56:00,3
2019-10-13 11:59:00,7
2019-10-13 12:00:00,7
2019-10-13 12:01:00,11
2019-10-13 12:02:00,9
2019-10-13 12:06:00,3
2019-10-13 12:09:00,6
2019-10-13 12:10:00,7
2019-10-13 12:11:00,11
2019-10-13 12:12:00,9
2019-10-13 12:16:00,3
2019-10-13 12:19:00,6
2019-10-13 12:20:00,7
2019-10-13 12:21:00,11
2019-10-13 12:22:00,9
2019-10-13 12:26:00,3
2019-10-13 12:29:00,6
2019-10-13 12:30:00,7
2019-10-13 12:31:00,11
2019-10-13 12:32:00,10
2019-10-13 12:36:00,3
2019-10-13 12:39:00,6
2019-10-13 12:40:00,7
2019-10-13 12:41:00,11
2019-10-13 12:42:00,10
2019-10-13 12:46:00,3
2019-10-13 12:49:00,6
2019-10-13 12:50:00,7
2019-10-13 12:51:00,7
2019-10-13 12:52:00,13
2019-10-13 12:56:00,3
2019-10-13 12:59:00,6
2019-10-13 13:00:00,6
2019-10-13 13:01:00,8
2019-10-13 13:02:00,14
2019-10-13 13:06:00,3
2019-10-13 13:09:00,6
2019-10-13 13:10:00,6
2019-10-13 13:11:00,8
2019-10-13 13:12:00,13
2019-10-13 13:16:00,3
2019-10-13 13:19:00,6
2019-10-13 13:20:00,6
2019-10-13 13:21:00,7
2019-10-13 13:22:00,14
2019-10-13 13:26:00,3
2019-10-13 13:29:00,6
2019-10-13 13:30:00,6
2019-10-13 13:31:00,7
2019-10-13 13:32:00,14
2019-10-13 13:36:00,3
2019-10-13 13:39:00,6
2019-10-13 13:40:00,6
2019-10-13 13:41:00,6
2019-10-13 13:42:00,15
2019-10-13 13:46:00,3
2019-10-13 13:49:00,6
2019-10-13 13:50:00,6
2019-10-13 13:51:00,6
2019-10-13 13:52:00,15
2019-10-13 13:56:00,3
2019-10-13 13:59:00,6
2019-10-13 14:00:00,6
2019-10-13 14:01:00,6
2019-10-13 14:02:00,16
2019-10-13 14:06:00,3
2019-10-13 14:09:00,6
2019-10-13 14:10:00,6
2019-10-13 14:11:00,6
2019-10-13 14:12:00,15
2019-10-13 14:16:00,3
2019-10-13 14:19:00,6
2019-10-13 14:20:00,6
2019-10-13 14:21:00,6
2019-10-13 14:22:00,15
2019-10-13 14:26:00,3
2019-10-13 14:29:00,6
2019-10-13 14:30:00,6
2019-10-13 14:31:00,6
2019-10-13 14:32:00,15
2019-10-13 14:36:00,3
2019-10-13 14:39:00,6
2019-10-13 14:40:00,5
2019-10-13 14:41:00,7
2019-10-13 14:42:00,15
2019-10-13 14:46:00,3
2019-10-13 14:49:00,6
2019-10-13 14:50:00,5
2019-10-13 14:51:00,7
2019-10-13 14:52:00,15
2019-10-13 14:56:00,3
2019-10-13 14:59:00,6
2019-10-13 15:00:00,5
2019-10-13 15:01:00,7
2019-10-13 15:02:00,15
2019-10-13 15:06:00,3
2019-10-13 15:09:00,7
2019-10-13 15:10:00,5
2019-10-13 15:11:00,7
2019-10-13 15:12:00,15
2019-10-13 15:16:00,3
2019-10-13 15:19:00,6
2019-10-13 15:20:00,5
2019-10-13 15:21:00,7
2019-10-13 15:22:00,15
2019-10-13 15:26:00,3
2019-10-13 15:29:00,6
2019-10-13 15:30:00,5
2019-10-13 15:31:00,7
2019-10-13 15:32:00,15
2019-10-13 15:36:00,3
2019-10-13 15:39:00,6
2019-10-13 15:40:00,5
2019-10-13 15:41:00,7
2019-10-13 15:42:00,16
2019-10-13 15:46:00,3
2019-10-13 15:49:00,6
2019-10-13 15:50:00,5
2019-10-13 15:51:00,7
2019-10-13 15:52:00,15
2019-10-13 15:56:00,3
2019-10-13 15:59:00,5
2019-10-13 16:00:00,6
2019-10-13 16:01:00,7
2019-10-13 16:02:00,15
2019-10-13 16:06:00,3
2019-10-13 16:09:00,5
2019-10-13 16:10:00,6
2019-10-13 16:11:00,7
2019-10-13 16:12:00,15
2019-10-13 16:16:00,3
2019-10-13 16:19:00,5
2019-10-13 16:20:00,6
2019-10-13 16:21:00,7
2019-10-13 16:22:00,15
2019-10-13 16:26:00,3
2019-10-13 16:29:00,6
2019-10-13 16:30:00,6
2019-10-13 16:31:00,7
2019-10-13 16:32:00,15
2019-10-13 16:36:00,3
2019-10-13 16:39:00,5
2019-10-13 16:40:00,6
2019-10-13 16:41:00,6
2019-10-13 16:42:00,16
2019-10-13 16:46:00,3
2019-10-13 16:49:00,5
2019-10-13 16:50:00,6
2019-10-13 16:51:00,6
2019-10-13 16:52:00,16
2019-10-13 16:56:00,3
2019-10-13 16:59:00,5
2019-10-13 17:00:00,6
2019-10-13 17:01:00,6
2019-10-13 17:02:00,16
2019-10-13 17:06:00,3
2019-10-13 17:09:00,5
2019-10-13 17:10:00,6
2019-10-13 17:11:00,6
2019-10-13 17:12:00,16
2019-10-13 17:16:00,3
2019-10-13 17:19:00,5
2019-10-13 17:20:00,6
2019-10-13 17:21:00,6
2019-10-13 17:22:00,16
2019-10-13 17:26:00,3
2019-10-13 17:29:00,5
2019-10-13 17:30:00,6
2019-10-13 17:31:00,6
2019-10-13 17:32:00,16
2019-10-13 17:36:00,3
2019-10-13 17:39:00,5
2019-10-13 17:40:00,6
2019-10-13 17:41:00,6
2019-10-13 17:42:00,16
2019-10-13 17:46:00,3
2019-10-13 17:49:00,5
2019-10-13 17:50:00,6
2019-10-13 17:51:00,6
2019-10-13 17:52:00,16
2019-10-13 17:56:00,3
2019-10-13 17:59:00,5
2019-10-13 18:00:00,6
2019-10-13 18:01:00,6
2019-10-13 18:02:00,16
2019-10-13 18:09:00,5
2019-10-13 18:10:00,6
2019-10-13 18:11:00,6
2019-10-13 18:12:00,16
2019-10-13 18:16:00,3
2019-10-13 18:19:00,5
2019-10-13 18:20:00,6
2019-10-13 18:21:00,7
2019-10-13 18:22:00,16
2019-10-13 18:26:00,3
2019-10-13 18:29:00,6
2019-10-13 18:30:00,6
2019-10-13 18:31:00,6
2019-10-13 18:32:00,17
2019-10-13 18:36:00,3
2019-10-13 18:39:00,5
2019-10-13 18:40:00,6
2019-10-13 18:41:00,6
2019-10-13 18:42:00,16
2019-10-13 18:46:00,3
2019-10-13 18:49:00,5
2019-10-13 18:50:00,6
2019-10-13 18:51:00,6
2019-10-13 18:52:00,17
2019-10-13 18:56:00,3
2019-10-13 18:59:00,5
2019-10-13 19:00:00,6
2019-10-13 19:01:00,6
2019-10-13 19:02:00,18
2019-10-13 19:09:00,5
2019-10-13 19:10:00,6
2019-10-13 19:11:00,6
2019-10-13 19:12:00,16
2019-10-13 19:16:00,3
2019-10-13 19:19:00,5
2019-10-13 19:20:00,6
2019-10-13 19:21:00,6
2019-10-13 19:22:00,16
2019-10-13 19:26:00,3
2019-10-13 19:29:00,6
2019-10-13 19:30:00,6
2019-10-13 19:31:00,6
2019-10-13 19:32:00,16
2019-10-13 19:36:00,3
2019-10-13 19:39:00,5
2019-10-13 19:40:00,6
2019-10-13 19:41:00,6
2019-10-13 19:42:00,16
2019-10-13 19:46:00,3
2019-10-13 19:49:00,6
2019-10-13 19:50:00,6
2019-10-13 19:51:00,6
2019-10-13 19:52:00,18
2019-10-13 19:56:00,3
2019-10-13 19:59:00,5
2019-10-13 20:00:00,6
2019-10-13 20:01:00,6
2019-10-13 20:02:00,16
2019-10-13 20:06:00,3
2019-10-13 20:09:00,5
2019-10-13 20:10:00,7
2019-10-13 20:11:00,6
2019-10-13 20:12:00,16
2019-10-13 20:16:00,3
2019-10-13 20:19:00,6
2019-10-13 20:20:00,6
2019-10-13 20:21:00,6
2019-10-13 20:22:00,16
2019-10-13 20:26:00,3
2019-10-13 20:29:00,5
2019-10-13 20:30:00,6
2019-10-13 20:31:00,6
2019-10-13 20:32:00,13
2019-10-13 20:33:00,3
2019-10-13 20:36:00,3
2019-10-13 20:39:00,5
2019-10-13 20:40:00,4
2019-10-13 20:41:00,8
2019-10-13 20:42:00,13
2019-10-13 20:43:00,3
2019-10-13 20:46:00,3
2019-10-13 20:47:00,1
2019-10-13 20:49:00,5
2019-10-13 20:50:00,4
2019-10-13 20:51:00,8
2019-10-13 20:52:00,13
2019-10-13 20:53:00,3
2019-10-13 20:56:00,3
2019-10-13 20:59:00,5
2019-10-13 21:00:00,4
2019-10-13 21:01:00,8
2019-10-13 21:02:00,13
2019-10-13 21:03:00,3
2019-10-13 21:09:00,6
2019-10-13 21:10:00,4
2019-10-13 21:11:00,8
2019-10-13 21:12:00,13
2019-10-13 21:13:00,3
2019-10-13 21:16:00,3
2019-10-13 21:19:00,5
2019-10-13 21:20:00,4
2019-10-13 21:21:00,8
2019-10-13 21:22:00,13
2019-10-13 21:23:00,3
2019-10-13 21:26:00,3
2019-10-13 21:29:00,6
2019-10-13 21:30:00,4
2019-10-13 21:31:00,8
2019-10-13 21:32:00,15
2019-10-13 21:33:00,3
2019-10-13 21:36:00,3
2019-10-13 21:39:00,6
2019-10-13 21:40:00,4
2019-10-13 21:41:00,8
2019-10-13 21:42:00,13
2019-10-13 21:43:00,4
2019-10-13 21:46:00,3
2019-10-13 21:49:00,5
2019-10-13 21:50:00,4
2019-10-13 21:51:00,8
2019-10-13 21:52:00,13
2019-10-13 21:53:00,3
2019-10-13 21:56:00,3
2019-10-13 21:59:00,5
2019-10-13 22:00:00,4
2019-10-13 22:01:00,8
2019-10-13 22:02:00,14
2019-10-13 22:03:00,3
