123,select * from XCRedshift where specObjId=#
2019-12-28 00:16:00,2
2019-12-28 00:17:00,1
2019-12-28 00:44:00,1
2019-12-28 00:48:00,1
2019-12-28 00:50:00,1
2019-12-28 00:52:00,2
2019-12-28 01:30:00,1
2019-12-28 01:34:00,1
2019-12-28 01:37:00,1
2019-12-28 01:48:00,2
2019-12-28 02:00:00,1
2019-12-28 02:14:00,1
2019-12-28 02:19:00,1
2019-12-28 06:01:00,1
2019-12-28 06:18:00,1
2019-12-28 06:43:00,1
2019-12-28 06:59:00,1
2019-12-28 07:08:00,1
2019-12-28 07:10:00,1
2019-12-28 07:11:00,1
2019-12-28 07:33:00,1
2019-12-28 07:43:00,1
2019-12-28 07:46:00,1
2019-12-28 07:48:00,2
2019-12-28 07:49:00,1
2019-12-28 07:52:00,1
2019-12-28 08:17:00,1
2019-12-28 08:42:00,1
2019-12-28 08:44:00,2
2019-12-28 08:51:00,1
2019-12-28 08:58:00,1
2019-12-28 09:11:00,1
2019-12-28 09:18:00,1
2019-12-28 09:49:00,1
2019-12-28 10:00:00,1
2019-12-28 10:03:00,1
2019-12-28 10:23:00,2
2019-12-28 10:25:00,2
2019-12-28 10:28:00,1
2019-12-28 10:33:00,1
2019-12-28 10:46:00,1
2019-12-28 10:54:00,1
2019-12-28 11:14:00,1
2019-12-28 11:15:00,1
2019-12-28 11:28:00,1
2019-12-28 11:34:00,1
2019-12-28 11:35:00,1
2019-12-28 12:00:00,1
2019-12-28 12:09:00,1
2019-12-28 12:21:00,1
2019-12-28 12:29:00,1
2019-12-28 12:40:00,1
2019-12-28 13:41:00,1
2019-12-28 13:49:00,1
2019-12-28 13:58:00,1
2019-12-28 14:00:00,1
2019-12-28 14:06:00,1
2019-12-28 14:15:00,1
2019-12-28 14:29:00,1
2019-12-28 14:33:00,1
2019-12-28 14:52:00,1
2019-12-28 15:05:00,1
2019-12-28 15:06:00,1
2019-12-28 15:07:00,2
2019-12-28 15:08:00,1
2019-12-28 15:12:00,1
2019-12-28 15:17:00,1
2019-12-28 15:22:00,1
2019-12-28 15:27:00,1
2019-12-28 15:34:00,1
2019-12-28 15:36:00,1
2019-12-28 16:04:00,1
2019-12-28 16:06:00,1
2019-12-28 16:14:00,1
2019-12-28 16:19:00,2
2019-12-28 16:35:00,1
2019-12-28 16:38:00,1
2019-12-28 16:50:00,1
2019-12-28 16:55:00,2
2019-12-28 17:06:00,1
2019-12-28 17:17:00,1
2019-12-28 17:22:00,2
2019-12-28 17:37:00,1
2019-12-28 17:45:00,1
2019-12-28 17:47:00,1
2019-12-28 17:50:00,1
2019-12-28 18:06:00,1
2019-12-28 18:14:00,1
2019-12-28 18:18:00,2
2019-12-28 18:31:00,1
2019-12-28 18:33:00,1
2019-12-28 18:35:00,1
2019-12-28 18:46:00,2
2019-12-28 18:49:00,1
2019-12-28 18:50:00,1
2019-12-28 18:51:00,1
2019-12-28 18:52:00,1
2019-12-28 19:12:00,1
2019-12-28 19:15:00,1
2019-12-28 19:17:00,1
2019-12-28 19:20:00,2
2019-12-28 19:21:00,1
2019-12-28 19:23:00,2
2019-12-28 19:24:00,1
2019-12-28 20:40:00,1
2019-12-28 22:17:00,1
2019-12-28 23:15:00,1
2019-12-28 23:45:00,1
