2,"select ra,dec,subclass from SpecPhotoAll,Specobjall where SpecPhotoAll.specObjID = specobjAll.specObjID and   SpecPhotoAll.ra > # and SpecPhotoAll.ra < # and SpecPhotoAll.dec > # and SpecPhotoAll.dec < #"
2019-12-28 07:46:00,2
