1,"SELECT p.objid, p.ra, p.dec into mydb.MyTable from PhotoObjall AS p, MyDB.bobTable as t, dbo.fGetNearbyObjEq(t.RA,t.Dec,#) as N WHERE n.objID = p.objID AND p.type=star&&&"
2019-12-28 12:58:00,1
