170,"select s.ObjID,s.class,s.subclass,s.z,s.zErr,s.type from SpecPhoto s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-12-28 00:01:00,1
2019-12-28 00:04:00,1
2019-12-28 00:12:00,1
2019-12-28 00:14:00,2
2019-12-28 00:16:00,2
2019-12-28 00:21:00,1
2019-12-28 00:28:00,1
2019-12-28 00:29:00,1
2019-12-28 00:31:00,1
2019-12-28 00:36:00,2
2019-12-28 00:37:00,1
2019-12-28 00:40:00,1
2019-12-28 01:54:00,1
2019-12-28 01:56:00,1
2019-12-28 02:06:00,2
2019-12-28 02:08:00,1
2019-12-28 02:12:00,1
2019-12-28 02:14:00,1
2019-12-28 02:15:00,1
2019-12-28 02:16:00,1
2019-12-28 02:17:00,1
2019-12-28 02:19:00,2
2019-12-28 02:25:00,2
2019-12-28 02:26:00,1
2019-12-28 02:28:00,1
2019-12-28 02:32:00,2
2019-12-28 02:34:00,1
2019-12-28 02:45:00,1
2019-12-28 02:48:00,1
2019-12-28 04:05:00,1
2019-12-28 04:06:00,1
2019-12-28 04:15:00,1
2019-12-28 04:23:00,1
2019-12-28 04:29:00,2
2019-12-28 04:41:00,1
2019-12-28 04:45:00,1
2019-12-28 04:47:00,2
2019-12-28 04:51:00,2
2019-12-28 04:53:00,1
2019-12-28 04:55:00,1
2019-12-28 04:57:00,1
2019-12-28 04:58:00,1
2019-12-28 04:59:00,1
2019-12-28 05:00:00,1
2019-12-28 05:02:00,2
2019-12-28 05:04:00,1
2019-12-28 05:05:00,1
2019-12-28 05:08:00,1
2019-12-28 05:10:00,1
2019-12-28 05:19:00,1
2019-12-28 06:16:00,1
2019-12-28 06:18:00,1
2019-12-28 06:22:00,1
2019-12-28 06:23:00,1
2019-12-28 06:34:00,1
2019-12-28 06:36:00,1
2019-12-28 06:37:00,1
2019-12-28 06:38:00,2
2019-12-28 06:46:00,1
2019-12-28 06:47:00,1
2019-12-28 06:49:00,1
2019-12-28 06:50:00,1
2019-12-28 07:01:00,1
2019-12-28 07:02:00,2
2019-12-28 07:10:00,1
2019-12-28 07:14:00,1
2019-12-28 07:15:00,1
2019-12-28 07:20:00,1
2019-12-28 07:21:00,1
2019-12-28 07:24:00,2
2019-12-28 07:28:00,2
2019-12-28 07:30:00,1
2019-12-28 07:42:00,1
2019-12-28 07:44:00,2
2019-12-28 07:46:00,1
2019-12-28 08:29:00,1
2019-12-28 08:30:00,1
2019-12-28 08:36:00,2
2019-12-28 09:01:00,2
2019-12-28 09:03:00,1
2019-12-28 09:15:00,1
2019-12-28 09:17:00,1
2019-12-28 09:19:00,1
2019-12-28 10:13:00,1
2019-12-28 10:15:00,1
2019-12-28 10:18:00,1
2019-12-28 10:19:00,1
2019-12-28 10:30:00,1
2019-12-28 10:32:00,1
2019-12-28 10:36:00,1
2019-12-28 10:37:00,1
2019-12-28 10:42:00,1
2019-12-28 10:43:00,1
2019-12-28 10:44:00,2
2019-12-28 10:47:00,1
2019-12-28 10:49:00,1
2019-12-28 10:50:00,2
2019-12-28 10:52:00,1
2019-12-28 10:54:00,1
2019-12-28 11:05:00,1
2019-12-28 11:10:00,1
2019-12-28 11:12:00,1
2019-12-28 11:14:00,1
2019-12-28 11:15:00,2
2019-12-28 11:16:00,1
2019-12-28 11:17:00,1
2019-12-28 11:19:00,2
2019-12-28 11:21:00,1
2019-12-28 11:22:00,1
2019-12-28 11:23:00,1
2019-12-28 11:25:00,1
2019-12-28 11:30:00,1
2019-12-28 11:31:00,1
2019-12-28 11:32:00,1
2019-12-28 11:34:00,1
2019-12-28 11:39:00,2
2019-12-28 11:45:00,1
2019-12-28 11:47:00,2
2019-12-28 12:45:00,1
2019-12-28 12:46:00,1
2019-12-28 12:52:00,1
2019-12-28 12:54:00,1
2019-12-28 13:02:00,1
2019-12-28 13:03:00,1
2019-12-28 13:04:00,1
2019-12-28 13:06:00,1
2019-12-28 13:17:00,1
2019-12-28 13:23:00,1
2019-12-28 13:24:00,1
2019-12-28 14:09:00,1
2019-12-28 14:11:00,1
2019-12-28 14:14:00,1
2019-12-28 14:16:00,1
2019-12-28 14:17:00,1
2019-12-28 14:20:00,2
2019-12-28 14:22:00,1
2019-12-28 14:35:00,2
2019-12-28 14:36:00,1
2019-12-28 14:52:00,1
2019-12-28 14:53:00,1
2019-12-28 14:54:00,1
2019-12-28 14:55:00,1
2019-12-28 15:04:00,2
