1532,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-12-28 00:20:00,42
2019-12-28 02:18:00,42
2019-12-28 03:00:00,42
2019-12-28 03:24:00,116
2019-12-28 03:27:00,132
2019-12-28 05:33:00,116
2019-12-28 05:37:00,2
2019-12-28 05:53:00,42
2019-12-28 06:07:00,106
2019-12-28 06:55:00,80
2019-12-28 07:46:00,42
2019-12-28 09:07:00,124
2019-12-28 09:26:00,1
2019-12-28 12:10:00,3
2019-12-28 12:59:00,56
2019-12-28 14:42:00,42
2019-12-28 17:02:00,114
2019-12-28 18:45:00,29
2019-12-28 18:46:00,13
2019-12-28 19:08:00,120
2019-12-28 20:20:00,1
2019-12-28 23:09:00,3
2019-12-28 23:13:00,18
2019-12-28 23:18:00,124
2019-12-28 23:30:00,6
2019-12-28 23:46:00,116
