124,select * from SpecObjAll where specObjId=#
2019-12-28 00:18:00,4
2019-12-28 00:19:00,36
2019-12-28 00:20:00,4
2019-12-28 00:51:00,1
2019-12-28 01:30:00,1
2019-12-28 01:38:00,1
2019-12-28 01:51:00,1
2019-12-28 02:31:00,1
2019-12-28 02:42:00,1
2019-12-28 03:44:00,1
2019-12-28 04:22:00,1
2019-12-28 06:00:00,1
2019-12-28 06:01:00,22
2019-12-28 06:02:00,21
2019-12-28 06:03:00,3
2019-12-28 08:22:00,5
2019-12-28 09:20:00,1
2019-12-28 09:21:00,1
2019-12-28 09:37:00,1
2019-12-28 09:43:00,1
2019-12-28 10:51:00,1
2019-12-28 11:58:00,1
2019-12-28 12:01:00,1
2019-12-28 14:21:00,7
2019-12-28 14:35:00,1
2019-12-28 15:54:00,1
2019-12-28 17:54:00,1
2019-12-28 18:19:00,1
2019-12-28 18:24:00,1
2019-12-28 23:15:00,1
