93,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-12-28 00:02:00,9
2019-12-28 00:19:00,9
2019-12-28 00:45:00,1
2019-12-28 01:18:00,1
2019-12-28 01:46:00,1
2019-12-28 01:50:00,1
2019-12-28 02:45:00,1
2019-12-28 03:45:00,1
2019-12-28 04:46:00,1
2019-12-28 05:46:00,1
2019-12-28 05:51:00,1
2019-12-28 06:45:00,1
2019-12-28 07:45:00,1
2019-12-28 08:45:00,1
2019-12-28 08:50:00,1
2019-12-28 09:21:00,9
2019-12-28 09:46:00,1
2019-12-28 10:45:00,1
2019-12-28 10:50:00,1
2019-12-28 10:59:00,9
2019-12-28 11:45:00,1
2019-12-28 12:45:00,1
2019-12-28 12:50:00,1
2019-12-28 13:45:00,1
2019-12-28 13:50:00,1
2019-12-28 14:45:00,1
2019-12-28 15:11:00,9
2019-12-28 15:45:00,1
2019-12-28 15:47:00,9
2019-12-28 15:50:00,1
2019-12-28 16:10:00,1
2019-12-28 16:47:00,1
2019-12-28 16:54:00,1
2019-12-28 17:46:00,1
2019-12-28 18:45:00,1
2019-12-28 18:50:00,1
2019-12-28 19:02:00,9
