5215,"SELECT  top #   p.objID, p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-12-28 00:04:00,3
2019-12-28 00:05:00,11
2019-12-28 00:06:00,19
2019-12-28 00:07:00,3
2019-12-28 00:14:00,3
2019-12-28 00:15:00,11
2019-12-28 00:16:00,19
2019-12-28 00:17:00,3
2019-12-28 00:24:00,3
2019-12-28 00:25:00,11
2019-12-28 00:26:00,19
2019-12-28 00:27:00,3
2019-12-28 00:34:00,3
2019-12-28 00:35:00,11
2019-12-28 00:36:00,19
2019-12-28 00:37:00,3
2019-12-28 00:44:00,3
2019-12-28 00:45:00,11
2019-12-28 00:46:00,19
2019-12-28 00:47:00,3
2019-12-28 00:54:00,3
2019-12-28 00:55:00,11
2019-12-28 00:56:00,19
2019-12-28 00:57:00,3
2019-12-28 01:04:00,3
2019-12-28 01:05:00,11
2019-12-28 01:06:00,19
2019-12-28 01:07:00,3
2019-12-28 01:14:00,3
2019-12-28 01:15:00,11
2019-12-28 01:16:00,18
2019-12-28 01:17:00,4
2019-12-28 01:24:00,3
2019-12-28 01:25:00,11
2019-12-28 01:26:00,19
2019-12-28 01:27:00,3
2019-12-28 01:34:00,3
2019-12-28 01:35:00,11
2019-12-28 01:36:00,19
2019-12-28 01:37:00,3
2019-12-28 01:44:00,3
2019-12-28 01:45:00,9
2019-12-28 01:46:00,19
2019-12-28 01:47:00,5
2019-12-28 01:54:00,3
2019-12-28 01:55:00,7
2019-12-28 01:56:00,23
2019-12-28 01:57:00,3
2019-12-28 02:04:00,3
2019-12-28 02:05:00,7
2019-12-28 02:06:00,23
2019-12-28 02:07:00,3
2019-12-28 02:14:00,3
2019-12-28 02:15:00,7
2019-12-28 02:16:00,23
2019-12-28 02:17:00,3
2019-12-28 02:24:00,3
2019-12-28 02:25:00,5
2019-12-28 02:26:00,23
2019-12-28 02:27:00,5
2019-12-28 02:34:00,3
2019-12-28 02:35:00,5
2019-12-28 02:36:00,25
2019-12-28 02:37:00,5
2019-12-28 02:44:00,3
2019-12-28 02:45:00,5
2019-12-28 02:46:00,25
2019-12-28 02:47:00,5
2019-12-28 02:54:00,3
2019-12-28 02:55:00,5
2019-12-28 02:56:00,23
2019-12-28 02:57:00,5
2019-12-28 03:04:00,3
2019-12-28 03:05:00,5
2019-12-28 03:06:00,25
2019-12-28 03:07:00,5
2019-12-28 03:14:00,3
2019-12-28 03:15:00,5
2019-12-28 03:16:00,25
2019-12-28 03:17:00,5
2019-12-28 03:24:00,3
2019-12-28 03:25:00,5
2019-12-28 03:26:00,23
2019-12-28 03:27:00,5
2019-12-28 03:34:00,3
2019-12-28 03:35:00,5
2019-12-28 03:36:00,23
2019-12-28 03:37:00,5
2019-12-28 03:44:00,3
2019-12-28 03:45:00,5
2019-12-28 03:46:00,23
2019-12-28 03:47:00,5
2019-12-28 03:54:00,3
2019-12-28 03:55:00,5
2019-12-28 03:56:00,23
2019-12-28 03:57:00,5
2019-12-28 04:04:00,3
2019-12-28 04:05:00,5
2019-12-28 04:06:00,25
2019-12-28 04:07:00,5
2019-12-28 04:14:00,3
2019-12-28 04:15:00,5
2019-12-28 04:16:00,25
2019-12-28 04:17:00,5
2019-12-28 04:24:00,3
2019-12-28 04:25:00,5
2019-12-28 04:26:00,24
2019-12-28 04:27:00,5
2019-12-28 04:34:00,3
2019-12-28 04:35:00,6
2019-12-28 04:36:00,23
2019-12-28 04:37:00,5
2019-12-28 04:44:00,3
2019-12-28 04:45:00,5
2019-12-28 04:46:00,23
2019-12-28 04:47:00,5
2019-12-28 04:54:00,3
2019-12-28 04:55:00,5
2019-12-28 04:56:00,23
2019-12-28 04:57:00,5
2019-12-28 05:04:00,3
2019-12-28 05:05:00,5
2019-12-28 05:06:00,23
2019-12-28 05:07:00,5
2019-12-28 05:14:00,3
2019-12-28 05:15:00,5
2019-12-28 05:16:00,23
2019-12-28 05:17:00,5
2019-12-28 05:24:00,3
2019-12-28 05:25:00,5
2019-12-28 05:26:00,23
2019-12-28 05:27:00,5
2019-12-28 05:34:00,3
2019-12-28 05:35:00,5
2019-12-28 05:36:00,23
2019-12-28 05:37:00,5
2019-12-28 05:40:00,1
2019-12-28 05:44:00,3
2019-12-28 05:45:00,5
2019-12-28 05:46:00,23
2019-12-28 05:47:00,5
2019-12-28 05:54:00,3
2019-12-28 05:55:00,2
2019-12-28 05:56:00,26
2019-12-28 05:57:00,5
2019-12-28 06:04:00,3
2019-12-28 06:05:00,2
2019-12-28 06:06:00,26
2019-12-28 06:07:00,5
2019-12-28 06:14:00,3
2019-12-28 06:15:00,2
2019-12-28 06:16:00,26
2019-12-28 06:17:00,5
2019-12-28 06:24:00,3
2019-12-28 06:25:00,2
2019-12-28 06:26:00,26
2019-12-28 06:27:00,5
2019-12-28 06:34:00,3
2019-12-28 06:35:00,2
2019-12-28 06:36:00,28
2019-12-28 06:37:00,5
2019-12-28 06:44:00,3
2019-12-28 06:45:00,2
2019-12-28 06:46:00,26
2019-12-28 06:47:00,5
2019-12-28 06:54:00,3
2019-12-28 06:55:00,2
2019-12-28 06:56:00,26
2019-12-28 06:57:00,5
2019-12-28 07:04:00,3
2019-12-28 07:05:00,2
2019-12-28 07:06:00,23
2019-12-28 07:07:00,5
2019-12-28 07:14:00,3
2019-12-28 07:15:00,2
2019-12-28 07:16:00,28
2019-12-28 07:17:00,5
2019-12-28 07:24:00,3
2019-12-28 07:25:00,2
2019-12-28 07:26:00,28
2019-12-28 07:27:00,5
2019-12-28 07:34:00,3
2019-12-28 07:35:00,2
2019-12-28 07:36:00,26
2019-12-28 07:37:00,5
2019-12-28 07:44:00,3
2019-12-28 07:45:00,2
2019-12-28 07:46:00,26
2019-12-28 07:47:00,5
2019-12-28 07:54:00,3
2019-12-28 07:55:00,2
2019-12-28 07:56:00,26
2019-12-28 07:57:00,5
2019-12-28 08:04:00,3
2019-12-28 08:05:00,2
2019-12-28 08:06:00,26
2019-12-28 08:07:00,5
2019-12-28 08:14:00,3
2019-12-28 08:15:00,2
2019-12-28 08:16:00,28
2019-12-28 08:17:00,5
2019-12-28 08:24:00,3
2019-12-28 08:25:00,2
2019-12-28 08:26:00,26
2019-12-28 08:27:00,5
2019-12-28 08:34:00,3
2019-12-28 08:35:00,2
2019-12-28 08:36:00,28
2019-12-28 08:37:00,5
2019-12-28 08:44:00,3
2019-12-28 08:45:00,2
2019-12-28 08:46:00,26
2019-12-28 08:47:00,5
2019-12-28 08:54:00,3
2019-12-28 08:55:00,2
2019-12-28 08:56:00,26
2019-12-28 08:57:00,5
2019-12-28 09:04:00,3
2019-12-28 09:05:00,2
2019-12-28 09:06:00,26
2019-12-28 09:07:00,5
2019-12-28 09:14:00,3
2019-12-28 09:15:00,2
2019-12-28 09:16:00,26
2019-12-28 09:17:00,5
2019-12-28 09:24:00,3
2019-12-28 09:25:00,2
2019-12-28 09:26:00,27
2019-12-28 09:27:00,5
2019-12-28 09:34:00,3
2019-12-28 09:35:00,2
2019-12-28 09:36:00,26
2019-12-28 09:37:00,5
2019-12-28 09:44:00,3
2019-12-28 09:45:00,2
2019-12-28 09:46:00,26
2019-12-28 09:47:00,5
2019-12-28 09:54:00,3
2019-12-28 09:55:00,2
2019-12-28 09:56:00,28
2019-12-28 09:57:00,5
2019-12-28 10:04:00,3
2019-12-28 10:05:00,2
2019-12-28 10:06:00,27
2019-12-28 10:07:00,5
2019-12-28 10:14:00,3
2019-12-28 10:15:00,2
2019-12-28 10:16:00,26
2019-12-28 10:17:00,5
2019-12-28 10:24:00,3
2019-12-28 10:25:00,2
2019-12-28 10:26:00,25
2019-12-28 10:27:00,6
2019-12-28 10:34:00,3
2019-12-28 10:35:00,2
2019-12-28 10:36:00,26
2019-12-28 10:37:00,5
2019-12-28 10:44:00,3
2019-12-28 10:45:00,2
2019-12-28 10:46:00,26
2019-12-28 10:47:00,5
2019-12-28 10:54:00,3
2019-12-28 10:55:00,2
2019-12-28 10:56:00,25
2019-12-28 10:57:00,6
2019-12-28 11:04:00,3
2019-12-28 11:05:00,2
2019-12-28 11:06:00,20
2019-12-28 11:07:00,5
2019-12-28 11:14:00,3
2019-12-28 11:15:00,2
2019-12-28 11:16:00,26
2019-12-28 11:17:00,5
2019-12-28 11:24:00,3
2019-12-28 11:25:00,2
2019-12-28 11:26:00,24
2019-12-28 11:27:00,7
2019-12-28 11:34:00,3
2019-12-28 11:35:00,2
2019-12-28 11:36:00,24
2019-12-28 11:37:00,7
2019-12-28 11:44:00,3
2019-12-28 11:45:00,2
2019-12-28 11:46:00,24
2019-12-28 11:47:00,7
2019-12-28 11:54:00,3
2019-12-28 11:55:00,2
2019-12-28 11:56:00,24
2019-12-28 11:57:00,7
2019-12-28 12:04:00,3
2019-12-28 12:05:00,2
2019-12-28 12:06:00,23
2019-12-28 12:07:00,7
2019-12-28 12:14:00,3
2019-12-28 12:15:00,2
2019-12-28 12:16:00,23
2019-12-28 12:17:00,8
2019-12-28 12:24:00,3
2019-12-28 12:25:00,2
2019-12-28 12:26:00,23
2019-12-28 12:27:00,8
2019-12-28 12:34:00,3
2019-12-28 12:35:00,2
2019-12-28 12:36:00,23
2019-12-28 12:37:00,8
2019-12-28 12:44:00,3
