1,"SELECT t.objID,t.ra,t.dec,t.g,t.type,SQRT(POWER(((#-t.ra)*cos((t.dec)*(#/#))),#)+(POWER((#-t.dec),#))) as angsep INTO mydb.A1#_neighbors FROM dbo.PhotoObjAll as t where   SQRT(POWER(((#-t.ra)*cos((t.dec)*(#/#))),#)+(POWER((#-t.dec),#))) < .# and   t.type = #"
2019-12-28 17:01:00,1
