27,select * from SpecLineIndex where specObjId=#
2019-12-28 00:17:00,1
2019-12-28 00:48:00,1
2019-12-28 00:51:00,1
2019-12-28 01:13:00,1
2019-12-28 01:30:00,1
2019-12-28 01:53:00,1
2019-12-28 07:58:00,1
2019-12-28 08:05:00,1
2019-12-28 08:06:00,1
2019-12-28 09:06:00,1
2019-12-28 11:08:00,1
2019-12-28 12:58:00,1
2019-12-28 13:50:00,1
2019-12-28 13:52:00,1
2019-12-28 14:12:00,1
2019-12-28 14:33:00,1
2019-12-28 15:27:00,1
2019-12-28 15:34:00,1
2019-12-28 15:36:00,1
2019-12-28 16:16:00,1
2019-12-28 16:22:00,1
2019-12-28 16:30:00,1
2019-12-28 16:33:00,1
2019-12-28 17:06:00,1
2019-12-28 17:15:00,1
2019-12-28 18:46:00,1
2019-12-28 23:15:00,1
