1,"SELECT t.objID,t.ra,t.dec,t.r,t.z as photoz,t.zErr as photozErr,t.type,SQRT(POWER(((#-t.ra)*cos((t.dec)*(#/#))),#)+(POWER((#-t.dec),#))) as angsep INTO mydb.A1#_neighbors1_pz FROM dbo.Photoz as t,mydb.A1#_neighbors1 as p,dbo.SpecObj as s where   t.objID=p.objID and   s.targetObjID=p.objID"
2019-12-28 17:12:00,1
