389,select * from SpecLine where specObjId=#
2019-12-06 19:59:00,1
2019-12-06 20:01:00,1
2019-12-06 20:02:00,1
2019-12-06 20:03:00,2
2019-12-06 20:04:00,1
2019-12-06 20:05:00,1
2019-12-06 20:07:00,2
2019-12-06 20:08:00,1
2019-12-06 20:10:00,2
2019-12-06 20:11:00,3
2019-12-06 20:12:00,1
2019-12-06 20:14:00,4
2019-12-06 20:15:00,2
2019-12-06 20:16:00,1
2019-12-06 20:18:00,4
2019-12-06 20:19:00,2
2019-12-06 20:20:00,1
2019-12-06 20:21:00,1
2019-12-06 20:23:00,3
2019-12-06 20:24:00,1
2019-12-06 20:25:00,1
2019-12-06 20:26:00,1
2019-12-06 20:27:00,3
2019-12-06 20:28:00,3
2019-12-06 20:30:00,2
2019-12-06 20:31:00,2
2019-12-06 20:32:00,3
2019-12-06 20:33:00,1
2019-12-06 20:36:00,1
2019-12-06 20:38:00,1
2019-12-06 20:39:00,1
2019-12-06 20:40:00,1
2019-12-06 20:44:00,1
2019-12-06 20:46:00,1
2019-12-06 20:47:00,1
2019-12-06 20:49:00,2
2019-12-06 20:52:00,2
2019-12-06 20:55:00,2
2019-12-06 21:02:00,1
2019-12-06 21:03:00,1
2019-12-06 21:04:00,1
2019-12-06 21:07:00,4
2019-12-06 21:08:00,2
2019-12-06 21:10:00,2
2019-12-06 21:11:00,2
2019-12-06 21:13:00,1
2019-12-06 21:22:00,1
2019-12-06 21:23:00,2
2019-12-06 21:27:00,1
2019-12-06 21:41:00,1
2019-12-06 21:42:00,1
2019-12-06 21:43:00,1
2019-12-06 21:44:00,1
2019-12-06 21:45:00,2
2019-12-06 21:49:00,1
2019-12-06 21:52:00,1
2019-12-06 22:03:00,1
2019-12-06 22:04:00,1
2019-12-06 22:05:00,1
2019-12-06 22:06:00,3
2019-12-06 22:08:00,1
2019-12-06 22:09:00,3
2019-12-06 22:27:00,5
2019-12-06 22:29:00,1
2019-12-06 22:32:00,1
2019-12-06 22:33:00,1
2019-12-06 22:35:00,1
2019-12-06 22:36:00,1
2019-12-06 22:37:00,1
2019-12-06 22:39:00,1
2019-12-06 22:41:00,1
2019-12-06 22:43:00,1
2019-12-06 22:53:00,1
2019-12-06 23:00:00,1
2019-12-06 23:04:00,1
2019-12-06 23:08:00,1
2019-12-06 23:10:00,2
2019-12-06 23:12:00,1
2019-12-06 23:14:00,1
2019-12-06 23:17:00,1
2019-12-06 23:18:00,1
2019-12-06 23:19:00,1
2019-12-06 23:24:00,1
2019-12-06 23:27:00,1
2019-12-06 23:29:00,2
2019-12-06 23:30:00,1
2019-12-06 23:35:00,1
2019-12-06 23:37:00,1
2019-12-06 23:39:00,1
2019-12-06 23:40:00,3
2019-12-06 23:41:00,1
2019-12-06 23:42:00,4
2019-12-06 23:43:00,1
2019-12-06 23:44:00,2
2019-12-06 23:45:00,1
2019-12-06 23:46:00,3
2019-12-06 23:47:00,2
2019-12-06 23:48:00,2
2019-12-06 23:50:00,3
2019-12-06 23:51:00,2
2019-12-06 23:53:00,2
2019-12-06 23:54:00,1
2019-12-06 23:55:00,2
2019-12-06 23:56:00,1
2019-12-06 23:57:00,1
2019-12-06 23:58:00,1
