170,"select s.ObjID, s.ra,s.dec,s.deVRad_r,s.deVAB_r,s.raErr,s.decErr,s.type,s.modelMag_u,s.modelMagErr_u,s.modelMag_g,s.modelMagErr_g,s.modelMag_r,s.modelMagErr_r,s.modelMag_i,s.modelMagErr_i,s.modelMag_z,s.modelMagErr_z from PhotoPrimary s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-12-06 00:00:00,1
2019-12-06 00:01:00,1
2019-12-06 00:05:00,1
2019-12-06 00:06:00,1
2019-12-06 00:14:00,1
2019-12-06 00:19:00,2
2019-12-06 00:24:00,2
2019-12-06 00:58:00,1
2019-12-06 01:30:00,2
2019-12-06 01:34:00,1
2019-12-06 01:35:00,1
2019-12-06 02:14:00,1
2019-12-06 02:16:00,1
2019-12-06 02:23:00,1
2019-12-06 02:24:00,1
2019-12-06 02:58:00,1
2019-12-06 02:59:00,1
2019-12-06 03:07:00,2
2019-12-06 03:10:00,1
2019-12-06 03:24:00,1
2019-12-06 03:31:00,2
2019-12-06 03:33:00,1
2019-12-06 03:35:00,2
2019-12-06 03:36:00,1
2019-12-06 04:23:00,1
2019-12-06 04:24:00,1
2019-12-06 04:41:00,1
2019-12-06 04:44:00,1
2019-12-06 04:45:00,1
2019-12-06 04:49:00,2
2019-12-06 04:56:00,2
2019-12-06 05:10:00,1
2019-12-06 05:53:00,1
2019-12-06 05:54:00,1
2019-12-06 05:56:00,1
2019-12-06 05:57:00,1
2019-12-06 06:00:00,2
2019-12-06 06:11:00,2
2019-12-06 06:20:00,1
2019-12-06 06:21:00,1
2019-12-06 06:59:00,1
2019-12-06 07:00:00,1
2019-12-06 07:23:00,1
2019-12-06 07:28:00,1
2019-12-06 07:33:00,2
2019-12-06 07:36:00,1
2019-12-06 07:46:00,2
2019-12-06 07:49:00,1
2019-12-06 08:27:00,1
2019-12-06 08:28:00,1
2019-12-06 08:31:00,1
2019-12-06 08:33:00,2
2019-12-06 08:42:00,1
2019-12-06 08:43:00,1
2019-12-06 08:47:00,1
2019-12-06 08:48:00,1
2019-12-06 08:50:00,1
2019-12-06 08:53:00,1
2019-12-06 09:04:00,1
2019-12-06 09:05:00,1
2019-12-06 09:13:00,1
2019-12-06 09:14:00,1
2019-12-06 09:18:00,2
2019-12-06 09:19:00,1
2019-12-06 09:28:00,2
2019-12-06 09:30:00,1
2019-12-06 09:45:00,1
2019-12-06 09:46:00,1
2019-12-06 10:17:00,1
2019-12-06 10:18:00,1
2019-12-06 10:30:00,1
2019-12-06 10:33:00,2
2019-12-06 11:08:00,2
2019-12-06 11:22:00,2
2019-12-06 11:25:00,1
2019-12-06 11:34:00,1
2019-12-06 11:37:00,2
2019-12-06 12:18:00,1
2019-12-06 12:19:00,1
2019-12-06 12:28:00,2
2019-12-06 13:05:00,1
2019-12-06 13:11:00,1
2019-12-06 13:46:00,1
2019-12-06 13:47:00,1
2019-12-06 14:25:00,1
2019-12-06 14:26:00,1
2019-12-06 14:35:00,2
2019-12-06 14:46:00,1
2019-12-06 14:56:00,2
2019-12-06 14:58:00,1
2019-12-06 15:11:00,1
2019-12-06 15:53:00,1
2019-12-06 15:54:00,1
2019-12-06 16:00:00,2
2019-12-06 16:32:00,1
2019-12-06 16:33:00,1
2019-12-06 16:36:00,2
2019-12-06 16:38:00,1
2019-12-06 17:17:00,1
2019-12-06 17:21:00,2
2019-12-06 17:26:00,1
2019-12-06 17:29:00,2
2019-12-06 17:33:00,2
2019-12-06 17:35:00,1
2019-12-06 17:36:00,1
2019-12-06 17:37:00,1
2019-12-06 17:38:00,1
2019-12-06 17:58:00,1
2019-12-06 17:59:00,1
2019-12-06 18:05:00,2
2019-12-06 18:45:00,1
2019-12-06 19:20:00,1
2019-12-06 19:31:00,1
2019-12-06 19:53:00,1
2019-12-06 19:54:00,1
2019-12-06 19:59:00,2
2019-12-06 20:36:00,2
2019-12-06 21:12:00,1
2019-12-06 21:20:00,1
2019-12-06 21:22:00,1
2019-12-06 21:26:00,2
2019-12-06 21:56:00,1
2019-12-06 21:57:00,1
2019-12-06 22:14:00,1
2019-12-06 22:16:00,2
2019-12-06 22:49:00,1
2019-12-06 22:50:00,1
2019-12-06 22:53:00,1
2019-12-06 22:55:00,1
2019-12-06 22:57:00,2
2019-12-06 22:59:00,1
2019-12-06 23:17:00,1
2019-12-06 23:22:00,2
2019-12-06 23:26:00,2
2019-12-06 23:44:00,1
