29959,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&,&&&, @log=#, @filter=#"
2019-12-06 00:00:00,73
2019-12-06 00:01:00,73
2019-12-06 00:02:00,72
2019-12-06 00:03:00,73
2019-12-06 00:04:00,75
2019-12-06 00:05:00,71
2019-12-06 00:06:00,77
2019-12-06 00:07:00,81
2019-12-06 00:08:00,77
2019-12-06 00:09:00,77
2019-12-06 00:10:00,77
2019-12-06 00:11:00,79
2019-12-06 00:12:00,79
2019-12-06 00:13:00,79
2019-12-06 00:14:00,79
2019-12-06 00:15:00,77
2019-12-06 00:16:00,75
2019-12-06 00:17:00,77
2019-12-06 00:18:00,74
2019-12-06 00:19:00,76
2019-12-06 00:20:00,72
2019-12-06 00:21:00,78
2019-12-06 00:22:00,76
2019-12-06 00:23:00,75
2019-12-06 00:24:00,78
2019-12-06 00:25:00,77
2019-12-06 00:26:00,77
2019-12-06 00:27:00,78
2019-12-06 00:28:00,75
2019-12-06 00:29:00,79
2019-12-06 00:30:00,78
2019-12-06 00:31:00,80
2019-12-06 00:32:00,77
2019-12-06 00:33:00,77
2019-12-06 00:34:00,78
2019-12-06 00:35:00,73
2019-12-06 00:36:00,74
2019-12-06 00:37:00,75
2019-12-06 00:38:00,75
2019-12-06 00:39:00,80
2019-12-06 00:40:00,78
2019-12-06 00:41:00,78
2019-12-06 00:42:00,82
2019-12-06 00:43:00,80
2019-12-06 00:44:00,79
2019-12-06 00:45:00,77
2019-12-06 00:46:00,75
2019-12-06 00:47:00,76
2019-12-06 00:48:00,75
2019-12-06 00:49:00,77
2019-12-06 00:50:00,84
2019-12-06 00:51:00,76
2019-12-06 00:52:00,78
2019-12-06 00:53:00,76
2019-12-06 00:54:00,75
2019-12-06 00:55:00,80
2019-12-06 00:56:00,76
2019-12-06 00:57:00,80
2019-12-06 00:58:00,77
2019-12-06 00:59:00,83
2019-12-06 01:00:00,76
2019-12-06 01:01:00,72
2019-12-06 01:02:00,77
2019-12-06 01:03:00,76
2019-12-06 01:04:00,79
2019-12-06 01:05:00,77
2019-12-06 01:06:00,75
2019-12-06 01:07:00,75
2019-12-06 01:08:00,78
2019-12-06 01:09:00,70
2019-12-06 01:10:00,73
2019-12-06 01:11:00,73
2019-12-06 01:12:00,78
2019-12-06 01:13:00,78
2019-12-06 01:14:00,77
2019-12-06 01:15:00,76
2019-12-06 01:16:00,76
2019-12-06 01:17:00,79
2019-12-06 01:18:00,74
2019-12-06 01:19:00,74
2019-12-06 01:20:00,72
2019-12-06 01:21:00,74
2019-12-06 01:22:00,71
2019-12-06 01:23:00,72
2019-12-06 01:24:00,74
2019-12-06 01:25:00,74
2019-12-06 01:26:00,71
2019-12-06 01:27:00,73
2019-12-06 01:28:00,71
2019-12-06 01:29:00,72
2019-12-06 01:30:00,70
2019-12-06 01:31:00,70
2019-12-06 01:32:00,66
2019-12-06 01:33:00,75
2019-12-06 01:34:00,71
2019-12-06 01:35:00,72
2019-12-06 01:36:00,81
2019-12-06 01:37:00,78
2019-12-06 01:38:00,77
2019-12-06 01:39:00,79
2019-12-06 01:40:00,72
2019-12-06 01:41:00,72
