36,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-12-06 16:31:00,2
2019-12-06 16:32:00,2
2019-12-06 16:33:00,2
2019-12-06 16:35:00,2
2019-12-06 17:07:00,2
2019-12-06 17:08:00,2
2019-12-06 17:09:00,2
2019-12-06 17:10:00,2
2019-12-06 17:12:00,2
2019-12-06 17:14:00,2
2019-12-06 17:31:00,2
2019-12-06 17:32:00,2
2019-12-06 17:34:00,2
2019-12-06 17:36:00,2
2019-12-06 17:45:00,2
2019-12-06 17:46:00,2
2019-12-06 17:48:00,2
2019-12-06 17:49:00,2
