1,"SELECT TOP # run,            camCol,   rerun,   field,   objID,   u, g, r, i, z,   ra, dec into mydb.CVns_# from PhotoPrimary	 WHERE  u - g < #   and  g - r < #   and  r - i > #    and  Dec > #   and  g < #"
2019-12-06 02:57:00,1
