1433,select * from XCRedshift where specObjId=#
2019-12-06 01:01:00,1
2019-12-06 01:44:00,1
2019-12-06 01:45:00,2
2019-12-06 01:46:00,2
2019-12-06 02:11:00,1
2019-12-06 02:12:00,1
2019-12-06 03:15:00,1
2019-12-06 03:55:00,1
2019-12-06 05:52:00,1
2019-12-06 06:02:00,1
2019-12-06 06:27:00,1
2019-12-06 07:54:00,1
2019-12-06 08:02:00,1
2019-12-06 08:03:00,1
2019-12-06 08:05:00,1
2019-12-06 08:12:00,1
2019-12-06 08:15:00,1
2019-12-06 08:17:00,1
2019-12-06 08:23:00,2
2019-12-06 08:24:00,3
2019-12-06 08:25:00,3
2019-12-06 08:26:00,1
2019-12-06 08:34:00,2
2019-12-06 08:35:00,3
2019-12-06 08:36:00,4
2019-12-06 08:46:00,1
2019-12-06 08:47:00,2
2019-12-06 08:48:00,2
2019-12-06 08:49:00,2
2019-12-06 08:50:00,1
2019-12-06 08:53:00,2
2019-12-06 08:54:00,3
2019-12-06 08:55:00,2
2019-12-06 08:56:00,2
2019-12-06 08:57:00,1
2019-12-06 08:58:00,1
2019-12-06 08:59:00,3
2019-12-06 09:00:00,4
2019-12-06 09:01:00,1
2019-12-06 09:02:00,3
2019-12-06 09:03:00,9
2019-12-06 09:04:00,2
2019-12-06 09:05:00,2
2019-12-06 09:06:00,4
2019-12-06 09:07:00,5
2019-12-06 09:09:00,5
2019-12-06 09:10:00,4
2019-12-06 09:11:00,10
2019-12-06 09:12:00,12
2019-12-06 09:13:00,6
2019-12-06 09:14:00,4
2019-12-06 09:15:00,1
2019-12-06 09:16:00,2
2019-12-06 09:24:00,1
2019-12-06 09:25:00,3
2019-12-06 09:26:00,2
2019-12-06 09:54:00,1
2019-12-06 09:55:00,2
2019-12-06 09:56:00,2
2019-12-06 09:57:00,7
2019-12-06 09:58:00,6
2019-12-06 09:59:00,3
2019-12-06 10:03:00,3
2019-12-06 10:04:00,1
2019-12-06 10:05:00,1
2019-12-06 10:06:00,1
2019-12-06 10:07:00,2
2019-12-06 10:11:00,4
2019-12-06 10:12:00,1
2019-12-06 10:13:00,1
2019-12-06 10:17:00,1
