194,select * from SpecObjAll where specObjId=#
2019-12-06 01:01:00,1
2019-12-06 01:44:00,1
2019-12-06 01:45:00,1
2019-12-06 01:46:00,2
2019-12-06 01:47:00,1
2019-12-06 02:12:00,1
2019-12-06 03:29:00,1
2019-12-06 03:41:00,1
2019-12-06 05:18:00,1
2019-12-06 05:24:00,1
2019-12-06 06:14:00,1
2019-12-06 06:21:00,2
2019-12-06 06:30:00,1
2019-12-06 07:20:00,1
2019-12-06 07:51:00,1
2019-12-06 07:59:00,1
2019-12-06 08:35:00,2
2019-12-06 08:36:00,2
2019-12-06 08:37:00,1
2019-12-06 08:40:00,1
2019-12-06 08:48:00,1
2019-12-06 08:59:00,1
2019-12-06 09:10:00,1
2019-12-06 09:19:00,1
2019-12-06 10:05:00,1
2019-12-06 10:42:00,1
2019-12-06 10:53:00,1
2019-12-06 10:54:00,1
2019-12-06 10:56:00,1
2019-12-06 10:57:00,1
2019-12-06 11:01:00,1
2019-12-06 11:02:00,2
2019-12-06 11:03:00,1
2019-12-06 11:09:00,1
2019-12-06 11:11:00,1
2019-12-06 11:19:00,1
2019-12-06 11:20:00,2
2019-12-06 11:33:00,1
2019-12-06 11:35:00,1
2019-12-06 11:40:00,1
2019-12-06 11:42:00,1
2019-12-06 11:44:00,2
2019-12-06 11:47:00,1
2019-12-06 11:57:00,2
2019-12-06 12:00:00,1
2019-12-06 12:03:00,1
2019-12-06 12:05:00,1
2019-12-06 12:08:00,1
2019-12-06 12:17:00,1
2019-12-06 12:33:00,1
2019-12-06 12:34:00,1
2019-12-06 12:54:00,1
2019-12-06 12:57:00,1
2019-12-06 13:02:00,1
2019-12-06 13:03:00,1
2019-12-06 13:06:00,2
2019-12-06 13:07:00,1
2019-12-06 13:12:00,1
2019-12-06 13:13:00,1
2019-12-06 13:20:00,4
2019-12-06 13:21:00,1
2019-12-06 13:42:00,1
2019-12-06 14:05:00,1
2019-12-06 14:07:00,2
2019-12-06 14:14:00,3
2019-12-06 14:20:00,1
2019-12-06 14:21:00,1
2019-12-06 14:32:00,2
2019-12-06 14:33:00,1
2019-12-06 14:36:00,1
2019-12-06 14:37:00,1
2019-12-06 14:39:00,1
2019-12-06 14:42:00,1
2019-12-06 14:45:00,1
2019-12-06 15:05:00,3
2019-12-06 15:07:00,1
2019-12-06 15:09:00,2
2019-12-06 15:10:00,1
2019-12-06 15:33:00,1
2019-12-06 15:48:00,1
2019-12-06 15:50:00,1
2019-12-06 15:59:00,1
2019-12-06 16:04:00,2
2019-12-06 16:07:00,1
2019-12-06 16:15:00,1
2019-12-06 16:16:00,1
2019-12-06 16:36:00,2
2019-12-06 17:07:00,1
2019-12-06 17:13:00,1
2019-12-06 17:22:00,1
2019-12-06 17:39:00,1
2019-12-06 17:47:00,1
2019-12-06 17:52:00,1
2019-12-06 18:03:00,1
2019-12-06 18:04:00,1
2019-12-06 18:13:00,1
2019-12-06 18:34:00,1
2019-12-06 18:52:00,1
2019-12-06 19:26:00,1
2019-12-06 19:27:00,1
2019-12-06 19:28:00,1
2019-12-06 19:30:00,1
2019-12-06 19:31:00,1
2019-12-06 19:36:00,1
2019-12-06 19:44:00,2
2019-12-06 19:49:00,2
2019-12-06 19:54:00,1
2019-12-06 20:04:00,1
2019-12-06 20:16:00,1
2019-12-06 20:22:00,1
2019-12-06 20:30:00,1
2019-12-06 20:37:00,1
2019-12-06 20:38:00,1
2019-12-06 20:41:00,2
2019-12-06 20:46:00,2
2019-12-06 20:48:00,1
2019-12-06 20:49:00,1
2019-12-06 20:50:00,1
2019-12-06 20:54:00,1
2019-12-06 20:59:00,2
2019-12-06 21:01:00,1
2019-12-06 21:04:00,1
2019-12-06 21:09:00,1
2019-12-06 21:17:00,1
2019-12-06 21:27:00,1
2019-12-06 21:32:00,1
2019-12-06 21:34:00,2
2019-12-06 21:35:00,1
2019-12-06 21:36:00,3
2019-12-06 21:37:00,1
2019-12-06 21:38:00,1
2019-12-06 21:41:00,1
2019-12-06 21:42:00,1
2019-12-06 22:01:00,1
2019-12-06 22:09:00,1
2019-12-06 22:20:00,2
2019-12-06 22:27:00,1
2019-12-06 22:29:00,1
2019-12-06 22:33:00,1
2019-12-06 22:34:00,1
2019-12-06 22:37:00,1
2019-12-06 22:38:00,1
2019-12-06 22:39:00,1
2019-12-06 22:41:00,1
2019-12-06 22:47:00,1
2019-12-06 22:49:00,1
2019-12-06 23:09:00,1
2019-12-06 23:11:00,1
2019-12-06 23:12:00,1
2019-12-06 23:16:00,1
2019-12-06 23:17:00,1
2019-12-06 23:19:00,1
2019-12-06 23:20:00,1
2019-12-06 23:24:00,1
2019-12-06 23:28:00,1
2019-12-06 23:34:00,1
2019-12-06 23:35:00,1
2019-12-06 23:37:00,1
2019-12-06 23:38:00,1
2019-12-06 23:40:00,1
2019-12-06 23:47:00,1
2019-12-06 23:54:00,1
2019-12-06 23:57:00,1
2019-12-06 23:58:00,1
