67,"SELECT TOP #  p.run, p.rerun, p.camcol, p.field  FROM PhotoObjDR7 AS p  WHERE p.dr7objid=#"
2019-12-06 01:17:00,1
2019-12-06 04:58:00,1
2019-12-06 05:57:00,1
2019-12-06 08:43:00,1
2019-12-06 10:10:00,1
2019-12-06 10:34:00,1
2019-12-06 10:59:00,4
2019-12-06 11:41:00,1
2019-12-06 12:40:00,1
2019-12-06 13:47:00,1
2019-12-06 14:05:00,1
2019-12-06 14:43:00,1
2019-12-06 15:01:00,1
2019-12-06 15:02:00,1
2019-12-06 15:22:00,1
2019-12-06 15:43:00,1
2019-12-06 16:02:00,1
2019-12-06 16:03:00,2
2019-12-06 16:36:00,1
2019-12-06 16:43:00,1
2019-12-06 17:11:00,1
2019-12-06 17:25:00,2
2019-12-06 17:47:00,1
2019-12-06 17:48:00,4
2019-12-06 17:49:00,1
2019-12-06 17:50:00,1
2019-12-06 17:51:00,1
2019-12-06 18:05:00,1
2019-12-06 18:06:00,1
2019-12-06 18:07:00,1
2019-12-06 18:10:00,1
2019-12-06 18:11:00,2
2019-12-06 18:12:00,1
2019-12-06 18:13:00,1
2019-12-06 18:20:00,1
2019-12-06 18:33:00,2
2019-12-06 19:17:00,2
2019-12-06 19:34:00,1
2019-12-06 19:40:00,1
2019-12-06 19:44:00,1
2019-12-06 20:09:00,1
2019-12-06 20:28:00,3
2019-12-06 20:49:00,1
2019-12-06 21:15:00,1
2019-12-06 21:32:00,3
2019-12-06 21:54:00,1
2019-12-06 22:12:00,1
2019-12-06 22:44:00,1
2019-12-06 22:50:00,1
2019-12-06 23:35:00,1
2019-12-06 23:36:00,1
2019-12-06 23:37:00,1
