1401,"SELECT  &&& + cast(p.objId as varchar(#)) + &&& + cast(p.objId as varchar(#)) + &&& as objID,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-12-06 00:02:00,2
2019-12-06 00:03:00,2
2019-12-06 00:07:00,2
2019-12-06 00:09:00,3
2019-12-06 00:12:00,2
2019-12-06 00:13:00,2
2019-12-06 00:17:00,2
2019-12-06 00:19:00,3
2019-12-06 00:22:00,2
2019-12-06 00:23:00,2
2019-12-06 00:27:00,1
2019-12-06 00:28:00,1
2019-12-06 00:29:00,3
2019-12-06 00:32:00,2
2019-12-06 00:33:00,2
2019-12-06 00:37:00,1
2019-12-06 00:38:00,1
2019-12-06 00:39:00,3
2019-12-06 00:42:00,2
2019-12-06 00:43:00,2
2019-12-06 00:47:00,1
2019-12-06 00:48:00,1
2019-12-06 00:49:00,3
2019-12-06 00:52:00,2
2019-12-06 00:53:00,2
2019-12-06 00:57:00,1
2019-12-06 00:58:00,1
2019-12-06 00:59:00,3
2019-12-06 01:02:00,2
2019-12-06 01:03:00,2
2019-12-06 01:07:00,1
2019-12-06 01:08:00,1
2019-12-06 01:09:00,4
2019-12-06 01:12:00,2
2019-12-06 01:13:00,2
2019-12-06 01:17:00,2
2019-12-06 01:18:00,1
2019-12-06 01:19:00,3
2019-12-06 01:22:00,2
2019-12-06 01:23:00,2
2019-12-06 01:27:00,1
2019-12-06 01:28:00,1
2019-12-06 01:29:00,3
2019-12-06 01:32:00,2
2019-12-06 01:33:00,2
2019-12-06 01:37:00,1
2019-12-06 01:38:00,1
2019-12-06 01:39:00,3
2019-12-06 01:42:00,2
2019-12-06 01:43:00,2
2019-12-06 01:47:00,1
2019-12-06 01:48:00,1
2019-12-06 01:49:00,4
2019-12-06 01:52:00,2
2019-12-06 01:53:00,2
2019-12-06 01:57:00,1
2019-12-06 01:58:00,1
2019-12-06 01:59:00,3
2019-12-06 02:02:00,2
2019-12-06 02:03:00,2
2019-12-06 02:07:00,1
2019-12-06 02:08:00,1
2019-12-06 02:09:00,5
2019-12-06 02:12:00,2
2019-12-06 02:13:00,2
2019-12-06 02:17:00,1
2019-12-06 02:18:00,1
2019-12-06 02:19:00,4
2019-12-06 02:22:00,2
2019-12-06 02:23:00,2
2019-12-06 02:27:00,1
2019-12-06 02:28:00,1
2019-12-06 02:29:00,3
2019-12-06 02:32:00,3
2019-12-06 02:33:00,2
2019-12-06 02:37:00,1
2019-12-06 02:38:00,1
2019-12-06 02:39:00,3
2019-12-06 02:42:00,3
2019-12-06 02:43:00,2
2019-12-06 02:47:00,1
2019-12-06 02:48:00,1
2019-12-06 02:49:00,3
2019-12-06 02:52:00,3
2019-12-06 02:53:00,2
2019-12-06 02:57:00,1
2019-12-06 02:58:00,1
2019-12-06 02:59:00,3
2019-12-06 03:02:00,3
2019-12-06 03:03:00,2
2019-12-06 03:07:00,1
2019-12-06 03:08:00,1
2019-12-06 03:09:00,3
2019-12-06 03:12:00,3
2019-12-06 03:13:00,2
2019-12-06 03:17:00,1
2019-12-06 03:18:00,1
2019-12-06 03:19:00,4
2019-12-06 03:22:00,3
2019-12-06 03:23:00,2
2019-12-06 03:27:00,1
2019-12-06 03:28:00,1
2019-12-06 03:29:00,3
2019-12-06 03:32:00,2
2019-12-06 03:33:00,2
2019-12-06 03:37:00,1
2019-12-06 03:38:00,1
2019-12-06 03:39:00,3
2019-12-06 03:42:00,2
2019-12-06 03:43:00,2
2019-12-06 03:47:00,2
2019-12-06 03:48:00,1
2019-12-06 03:49:00,4
2019-12-06 03:52:00,3
2019-12-06 03:53:00,2
2019-12-06 03:57:00,2
2019-12-06 03:58:00,1
2019-12-06 03:59:00,3
2019-12-06 04:02:00,3
2019-12-06 04:03:00,2
2019-12-06 04:07:00,1
2019-12-06 04:08:00,1
2019-12-06 04:09:00,3
2019-12-06 04:12:00,3
2019-12-06 04:13:00,2
2019-12-06 04:17:00,1
2019-12-06 04:18:00,2
2019-12-06 04:19:00,4
2019-12-06 04:22:00,2
2019-12-06 04:23:00,2
2019-12-06 04:27:00,2
2019-12-06 04:28:00,2
2019-12-06 04:29:00,3
2019-12-06 04:32:00,2
2019-12-06 04:33:00,2
2019-12-06 04:37:00,1
2019-12-06 04:38:00,1
2019-12-06 04:39:00,3
2019-12-06 04:42:00,4
2019-12-06 04:43:00,2
2019-12-06 04:47:00,1
2019-12-06 04:48:00,2
2019-12-06 04:49:00,3
2019-12-06 04:52:00,3
2019-12-06 04:53:00,2
2019-12-06 04:57:00,1
2019-12-06 04:58:00,1
2019-12-06 04:59:00,3
2019-12-06 05:02:00,2
2019-12-06 05:03:00,2
2019-12-06 05:07:00,2
2019-12-06 05:08:00,1
2019-12-06 05:09:00,4
2019-12-06 05:12:00,2
2019-12-06 05:13:00,2
2019-12-06 05:17:00,1
2019-12-06 05:18:00,1
2019-12-06 05:19:00,4
2019-12-06 05:22:00,3
2019-12-06 05:23:00,2
2019-12-06 05:27:00,1
2019-12-06 05:28:00,2
2019-12-06 05:29:00,4
2019-12-06 05:32:00,2
2019-12-06 05:33:00,2
2019-12-06 05:37:00,1
2019-12-06 05:38:00,1
2019-12-06 05:39:00,3
2019-12-06 05:42:00,2
2019-12-06 05:43:00,2
2019-12-06 05:47:00,1
2019-12-06 05:48:00,2
2019-12-06 05:49:00,4
2019-12-06 05:52:00,3
2019-12-06 05:53:00,2
2019-12-06 05:57:00,1
2019-12-06 05:58:00,2
2019-12-06 05:59:00,3
2019-12-06 06:02:00,2
2019-12-06 06:03:00,2
2019-12-06 06:07:00,1
2019-12-06 06:08:00,1
2019-12-06 06:09:00,4
2019-12-06 06:12:00,3
2019-12-06 06:13:00,2
2019-12-06 06:17:00,1
2019-12-06 06:18:00,1
2019-12-06 06:19:00,3
2019-12-06 06:22:00,2
2019-12-06 06:23:00,2
2019-12-06 06:27:00,1
2019-12-06 06:28:00,1
2019-12-06 06:29:00,3
2019-12-06 06:32:00,2
2019-12-06 06:33:00,2
2019-12-06 06:37:00,1
2019-12-06 06:38:00,1
2019-12-06 06:39:00,3
2019-12-06 06:42:00,3
2019-12-06 06:43:00,2
2019-12-06 06:47:00,1
2019-12-06 06:48:00,1
2019-12-06 06:49:00,4
2019-12-06 06:52:00,2
2019-12-06 06:53:00,2
2019-12-06 06:57:00,1
2019-12-06 06:58:00,1
2019-12-06 06:59:00,5
2019-12-06 07:02:00,2
2019-12-06 07:03:00,2
2019-12-06 07:07:00,1
2019-12-06 07:08:00,1
2019-12-06 07:09:00,3
2019-12-06 07:12:00,2
2019-12-06 07:13:00,2
2019-12-06 07:17:00,1
2019-12-06 07:18:00,1
2019-12-06 07:19:00,4
2019-12-06 07:22:00,2
2019-12-06 07:23:00,2
2019-12-06 07:27:00,1
2019-12-06 07:28:00,1
2019-12-06 07:29:00,4
2019-12-06 07:32:00,1
2019-12-06 07:33:00,3
2019-12-06 07:37:00,1
2019-12-06 07:38:00,1
2019-12-06 07:39:00,4
2019-12-06 07:42:00,2
2019-12-06 07:43:00,3
2019-12-06 07:47:00,2
2019-12-06 07:48:00,1
2019-12-06 07:49:00,4
2019-12-06 07:52:00,1
2019-12-06 07:53:00,4
2019-12-06 07:57:00,1
2019-12-06 07:58:00,1
2019-12-06 07:59:00,3
2019-12-06 08:02:00,1
2019-12-06 08:03:00,3
2019-12-06 08:07:00,2
2019-12-06 08:08:00,1
2019-12-06 08:09:00,3
2019-12-06 08:12:00,1
2019-12-06 08:13:00,3
2019-12-06 08:17:00,1
2019-12-06 08:18:00,2
2019-12-06 08:19:00,4
2019-12-06 08:22:00,1
2019-12-06 08:23:00,3
2019-12-06 08:27:00,1
2019-12-06 08:28:00,2
2019-12-06 08:29:00,4
2019-12-06 08:32:00,2
2019-12-06 08:33:00,3
2019-12-06 08:37:00,2
2019-12-06 08:38:00,1
2019-12-06 08:39:00,3
2019-12-06 08:42:00,1
2019-12-06 08:43:00,3
2019-12-06 08:47:00,2
2019-12-06 08:48:00,1
2019-12-06 08:49:00,4
2019-12-06 08:52:00,1
2019-12-06 08:53:00,3
2019-12-06 08:57:00,1
2019-12-06 08:58:00,1
2019-12-06 08:59:00,3
2019-12-06 09:02:00,2
2019-12-06 09:03:00,3
2019-12-06 09:07:00,1
2019-12-06 09:08:00,2
2019-12-06 09:09:00,3
2019-12-06 09:12:00,1
2019-12-06 09:13:00,3
2019-12-06 09:17:00,2
2019-12-06 09:18:00,1
2019-12-06 09:19:00,3
2019-12-06 09:22:00,1
2019-12-06 09:23:00,3
2019-12-06 09:27:00,2
2019-12-06 09:28:00,1
2019-12-06 09:29:00,5
2019-12-06 09:32:00,1
2019-12-06 09:33:00,3
2019-12-06 09:37:00,1
2019-12-06 09:38:00,1
2019-12-06 09:39:00,3
2019-12-06 09:42:00,1
2019-12-06 09:43:00,3
2019-12-06 09:47:00,2
2019-12-06 09:48:00,2
2019-12-06 09:49:00,4
2019-12-06 09:52:00,2
2019-12-06 09:53:00,3
2019-12-06 09:57:00,1
2019-12-06 09:58:00,1
2019-12-06 09:59:00,3
2019-12-06 10:02:00,2
2019-12-06 10:03:00,3
2019-12-06 10:07:00,1
2019-12-06 10:08:00,2
2019-12-06 10:09:00,3
2019-12-06 10:12:00,1
2019-12-06 10:13:00,4
2019-12-06 10:17:00,1
2019-12-06 10:18:00,1
2019-12-06 10:19:00,3
2019-12-06 10:22:00,1
2019-12-06 10:23:00,3
2019-12-06 10:28:00,2
2019-12-06 10:29:00,3
2019-12-06 10:32:00,1
2019-12-06 10:33:00,3
2019-12-06 10:38:00,2
2019-12-06 10:39:00,3
2019-12-06 10:42:00,1
2019-12-06 10:43:00,3
2019-12-06 10:48:00,2
2019-12-06 10:49:00,5
2019-12-06 10:52:00,1
2019-12-06 10:53:00,3
2019-12-06 10:58:00,2
2019-12-06 10:59:00,3
2019-12-06 11:02:00,1
2019-12-06 11:03:00,3
2019-12-06 11:08:00,2
2019-12-06 11:09:00,3
2019-12-06 11:12:00,2
2019-12-06 11:13:00,3
2019-12-06 11:18:00,2
2019-12-06 11:19:00,3
2019-12-06 11:22:00,1
2019-12-06 11:23:00,3
2019-12-06 11:28:00,2
2019-12-06 11:29:00,3
2019-12-06 11:32:00,1
2019-12-06 11:33:00,3
2019-12-06 11:38:00,2
2019-12-06 11:39:00,4
2019-12-06 11:42:00,1
2019-12-06 11:43:00,3
2019-12-06 11:48:00,2
2019-12-06 11:49:00,3
2019-12-06 11:52:00,1
2019-12-06 11:53:00,3
2019-12-06 11:58:00,3
2019-12-06 11:59:00,3
2019-12-06 12:02:00,1
2019-12-06 12:03:00,3
2019-12-06 12:08:00,2
2019-12-06 12:09:00,3
2019-12-06 12:12:00,1
2019-12-06 12:13:00,3
2019-12-06 12:18:00,2
2019-12-06 12:19:00,4
2019-12-06 12:22:00,1
2019-12-06 12:23:00,3
2019-12-06 12:28:00,2
2019-12-06 12:29:00,4
2019-12-06 12:32:00,1
2019-12-06 12:33:00,3
2019-12-06 12:38:00,3
2019-12-06 12:39:00,3
2019-12-06 12:42:00,1
2019-12-06 12:43:00,3
2019-12-06 12:48:00,2
2019-12-06 12:49:00,3
2019-12-06 12:52:00,1
2019-12-06 12:53:00,3
2019-12-06 12:58:00,3
2019-12-06 12:59:00,2
2019-12-06 13:00:00,1
2019-12-06 13:02:00,1
2019-12-06 13:03:00,3
2019-12-06 13:08:00,2
2019-12-06 13:09:00,2
2019-12-06 13:10:00,1
2019-12-06 13:12:00,1
2019-12-06 13:13:00,3
2019-12-06 13:18:00,3
2019-12-06 13:19:00,3
2019-12-06 13:20:00,1
2019-12-06 13:22:00,1
2019-12-06 13:23:00,3
