156,select * from galSpecIndx where specObjId=#
2019-12-06 01:54:00,1
2019-12-06 02:42:00,1
2019-12-06 05:00:00,1
2019-12-06 06:02:00,1
2019-12-06 06:45:00,1
2019-12-06 07:02:00,1
2019-12-06 07:29:00,1
2019-12-06 08:26:00,1
2019-12-06 08:42:00,1
2019-12-06 08:49:00,1
2019-12-06 08:52:00,1
2019-12-06 08:55:00,1
2019-12-06 09:02:00,1
2019-12-06 09:13:00,2
2019-12-06 09:15:00,1
2019-12-06 09:19:00,1
2019-12-06 09:27:00,1
2019-12-06 09:28:00,1
2019-12-06 09:35:00,1
2019-12-06 09:40:00,1
2019-12-06 09:55:00,1
2019-12-06 10:12:00,1
2019-12-06 10:22:00,1
2019-12-06 10:35:00,1
2019-12-06 10:39:00,1
2019-12-06 10:43:00,1
2019-12-06 10:55:00,2
2019-12-06 10:56:00,1
2019-12-06 10:57:00,3
2019-12-06 11:07:00,1
2019-12-06 11:10:00,1
2019-12-06 11:25:00,1
2019-12-06 11:26:00,2
2019-12-06 11:45:00,1
2019-12-06 11:50:00,1
2019-12-06 11:55:00,1
2019-12-06 11:58:00,2
2019-12-06 12:11:00,1
2019-12-06 12:12:00,1
2019-12-06 12:18:00,1
2019-12-06 12:34:00,1
2019-12-06 12:35:00,1
2019-12-06 12:43:00,1
2019-12-06 13:08:00,1
2019-12-06 13:20:00,2
2019-12-06 13:24:00,1
2019-12-06 13:27:00,1
2019-12-06 13:31:00,1
2019-12-06 13:34:00,1
2019-12-06 13:37:00,1
2019-12-06 13:38:00,1
2019-12-06 13:40:00,1
2019-12-06 13:55:00,1
2019-12-06 13:56:00,1
2019-12-06 14:01:00,1
2019-12-06 14:04:00,2
2019-12-06 14:13:00,1
2019-12-06 14:14:00,2
2019-12-06 14:16:00,1
2019-12-06 14:18:00,2
2019-12-06 14:23:00,2
2019-12-06 14:32:00,1
2019-12-06 14:34:00,2
2019-12-06 14:35:00,1
2019-12-06 14:44:00,2
2019-12-06 14:45:00,1
2019-12-06 14:58:00,2
2019-12-06 15:12:00,1
2019-12-06 15:23:00,1
2019-12-06 15:24:00,1
2019-12-06 15:25:00,1
2019-12-06 16:05:00,1
2019-12-06 16:15:00,1
2019-12-06 17:30:00,1
2019-12-06 18:07:00,1
2019-12-06 18:40:00,1
2019-12-06 18:43:00,1
2019-12-06 18:45:00,1
2019-12-06 18:50:00,1
2019-12-06 18:58:00,1
2019-12-06 19:01:00,1
2019-12-06 19:31:00,1
2019-12-06 19:42:00,1
2019-12-06 19:47:00,2
2019-12-06 20:05:00,1
2019-12-06 20:06:00,1
2019-12-06 20:08:00,2
2019-12-06 20:14:00,1
2019-12-06 20:22:00,1
2019-12-06 20:37:00,1
2019-12-06 20:50:00,2
2019-12-06 20:51:00,2
2019-12-06 20:55:00,1
2019-12-06 20:56:00,1
2019-12-06 20:57:00,1
2019-12-06 20:59:00,1
2019-12-06 21:07:00,2
2019-12-06 21:09:00,1
2019-12-06 21:11:00,1
2019-12-06 21:16:00,2
2019-12-06 21:24:00,1
2019-12-06 21:27:00,1
2019-12-06 21:30:00,1
2019-12-06 21:31:00,1
2019-12-06 21:34:00,4
2019-12-06 21:36:00,2
2019-12-06 21:37:00,3
2019-12-06 21:54:00,1
2019-12-06 21:59:00,1
2019-12-06 22:03:00,1
2019-12-06 22:07:00,1
2019-12-06 22:09:00,1
2019-12-06 22:10:00,1
2019-12-06 22:14:00,1
2019-12-06 22:22:00,1
2019-12-06 22:26:00,1
2019-12-06 22:29:00,1
2019-12-06 22:34:00,1
2019-12-06 22:37:00,1
2019-12-06 22:41:00,2
2019-12-06 22:42:00,2
2019-12-06 22:43:00,1
2019-12-06 22:45:00,1
2019-12-06 22:47:00,1
2019-12-06 23:16:00,1
2019-12-06 23:34:00,1
2019-12-06 23:39:00,1
2019-12-06 23:41:00,1
