1332,"select name, type from DBObjects where type=&&& and name NOT IN (&&&, &&&) order by name"
2019-10-17 00:05:00,12
2019-10-17 00:06:00,8
2019-10-17 00:13:00,2
2019-10-17 00:20:00,2
2019-10-17 00:27:00,2
2019-10-17 00:31:00,4
2019-10-17 00:32:00,2
2019-10-17 00:33:00,2
2019-10-17 00:36:00,2
2019-10-17 00:39:00,3
2019-10-17 00:47:00,2
2019-10-17 00:52:00,4
2019-10-17 00:55:00,2
2019-10-17 00:57:00,2
2019-10-17 00:58:00,2
2019-10-17 01:01:00,4
2019-10-17 01:05:00,2
2019-10-17 01:06:00,2
2019-10-17 01:07:00,4
2019-10-17 01:11:00,2
2019-10-17 01:12:00,4
2019-10-17 01:13:00,6
2019-10-17 01:14:00,10
2019-10-17 01:15:00,8
2019-10-17 01:16:00,2
2019-10-17 01:17:00,6
2019-10-17 01:40:00,2
2019-10-17 02:04:00,2
2019-10-17 02:51:00,2
2019-10-17 03:01:00,2
2019-10-17 03:05:00,10
2019-10-17 03:21:00,2
2019-10-17 03:32:00,2
2019-10-17 03:34:00,2
2019-10-17 04:04:00,2
2019-10-17 04:14:00,2
2019-10-17 04:19:00,2
2019-10-17 04:31:00,2
2019-10-17 04:45:00,2
2019-10-17 04:53:00,2
2019-10-17 05:00:00,2
2019-10-17 05:04:00,4
2019-10-17 05:06:00,4
2019-10-17 05:08:00,8
2019-10-17 05:09:00,6
2019-10-17 05:10:00,2
2019-10-17 05:11:00,12
2019-10-17 05:12:00,12
2019-10-17 05:13:00,2
2019-10-17 05:14:00,2
2019-10-17 05:15:00,4
2019-10-17 05:16:00,10
2019-10-17 05:17:00,6
2019-10-17 05:18:00,4
2019-10-17 05:19:00,14
2019-10-17 05:20:00,6
2019-10-17 05:27:00,2
2019-10-17 05:36:00,2
2019-10-17 05:41:00,2
2019-10-17 05:45:00,2
2019-10-17 05:51:00,6
2019-10-17 05:52:00,6
2019-10-17 05:55:00,5
2019-10-17 05:56:00,11
2019-10-17 05:57:00,9
2019-10-17 05:58:00,10
