51,"SELECT  p.objid,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p    WHERE n.objID=p.objID"
2019-10-17 06:55:00,1
2019-10-17 06:57:00,1
2019-10-17 06:58:00,1
2019-10-17 07:24:00,1
2019-10-17 07:27:00,1
2019-10-17 08:16:00,1
2019-10-17 08:37:00,1
2019-10-17 08:44:00,1
2019-10-17 08:53:00,1
2019-10-17 09:06:00,1
2019-10-17 09:10:00,1
2019-10-17 09:11:00,2
2019-10-17 09:18:00,2
2019-10-17 09:36:00,1
2019-10-17 09:46:00,1
2019-10-17 09:52:00,1
2019-10-17 09:53:00,1
2019-10-17 10:08:00,2
2019-10-17 10:18:00,1
2019-10-17 10:19:00,1
2019-10-17 10:21:00,1
2019-10-17 10:22:00,1
2019-10-17 10:23:00,1
2019-10-17 10:31:00,1
2019-10-17 11:40:00,1
2019-10-17 11:45:00,1
2019-10-17 11:59:00,1
2019-10-17 12:02:00,2
2019-10-17 12:39:00,1
2019-10-17 14:01:00,1
2019-10-17 14:02:00,1
2019-10-17 14:07:00,1
2019-10-17 14:12:00,1
2019-10-17 14:22:00,1
2019-10-17 14:37:00,1
2019-10-17 14:39:00,1
2019-10-17 14:41:00,1
2019-10-17 15:07:00,1
2019-10-17 15:09:00,1
2019-10-17 15:14:00,1
2019-10-17 15:18:00,1
2019-10-17 15:24:00,1
2019-10-17 17:41:00,1
2019-10-17 17:45:00,1
2019-10-17 17:47:00,1
2019-10-17 18:21:00,1
2019-10-17 19:29:00,1
