4,"SELECT TOP # absMagG, absMagR, absMagI, z FROM DR1#.Photoz INTO redshifts"
2019-10-17 01:00:00,1
2019-10-17 01:01:00,1
2019-10-17 01:02:00,1
2019-10-17 01:08:00,1
