476,select * from dbo.fDocColumns(&&&)
2019-10-17 00:07:00,3
2019-10-17 00:08:00,7
2019-10-17 00:09:00,7
2019-10-17 00:10:00,7
2019-10-17 00:11:00,13
2019-10-17 00:12:00,1
2019-10-17 00:13:00,13
2019-10-17 00:14:00,14
2019-10-17 00:15:00,14
2019-10-17 00:16:00,9
2019-10-17 00:17:00,14
2019-10-17 00:18:00,10
2019-10-17 00:19:00,13
2019-10-17 00:20:00,9
2019-10-17 00:37:00,1
2019-10-17 00:39:00,1
2019-10-17 00:40:00,1
2019-10-17 00:41:00,1
2019-10-17 00:47:00,1
2019-10-17 00:52:00,1
2019-10-17 00:55:00,1
2019-10-17 01:11:00,1
2019-10-17 01:21:00,2
2019-10-17 01:44:00,2
2019-10-17 02:11:00,1
2019-10-17 02:22:00,1
2019-10-17 02:36:00,2
2019-10-17 03:10:00,2
2019-10-17 03:12:00,1
2019-10-17 03:34:00,2
2019-10-17 03:56:00,1
2019-10-17 03:58:00,2
2019-10-17 04:04:00,1
2019-10-17 04:06:00,2
2019-10-17 04:14:00,1
2019-10-17 04:31:00,1
2019-10-17 05:01:00,1
2019-10-17 05:41:00,1
2019-10-17 05:46:00,3
2019-10-17 05:47:00,3
2019-10-17 05:51:00,1
2019-10-17 05:53:00,1
2019-10-17 05:58:00,1
2019-10-17 06:07:00,3
2019-10-17 06:08:00,3
2019-10-17 06:11:00,1
2019-10-17 06:12:00,1
2019-10-17 06:15:00,1
2019-10-17 06:18:00,1
2019-10-17 06:19:00,1
2019-10-17 06:21:00,1
2019-10-17 06:25:00,2
2019-10-17 06:26:00,1
2019-10-17 06:29:00,1
2019-10-17 06:30:00,2
2019-10-17 06:38:00,2
2019-10-17 06:44:00,1
2019-10-17 07:04:00,1
2019-10-17 07:06:00,1
2019-10-17 07:39:00,1
2019-10-17 08:19:00,2
2019-10-17 08:23:00,1
2019-10-17 08:24:00,2
2019-10-17 08:29:00,2
2019-10-17 08:56:00,1
2019-10-17 09:09:00,1
2019-10-17 09:38:00,3
2019-10-17 09:39:00,1
2019-10-17 09:40:00,1
2019-10-17 09:41:00,1
2019-10-17 09:43:00,4
2019-10-17 09:45:00,4
2019-10-17 09:46:00,1
2019-10-17 09:47:00,2
2019-10-17 09:51:00,1
2019-10-17 09:57:00,1
2019-10-17 10:30:00,5
2019-10-17 10:31:00,2
2019-10-17 10:32:00,3
2019-10-17 10:33:00,4
2019-10-17 10:34:00,2
2019-10-17 10:35:00,4
2019-10-17 10:36:00,5
2019-10-17 10:38:00,4
2019-10-17 10:39:00,3
2019-10-17 10:40:00,6
2019-10-17 10:41:00,3
2019-10-17 10:45:00,1
2019-10-17 10:46:00,4
2019-10-17 10:47:00,7
2019-10-17 10:48:00,5
2019-10-17 10:49:00,5
2019-10-17 10:50:00,3
2019-10-17 10:51:00,4
2019-10-17 10:52:00,5
2019-10-17 10:53:00,6
2019-10-17 10:54:00,2
2019-10-17 10:55:00,4
2019-10-17 10:56:00,4
2019-10-17 10:57:00,4
2019-10-17 10:58:00,7
2019-10-17 10:59:00,5
2019-10-17 11:00:00,5
2019-10-17 11:01:00,4
2019-10-17 11:02:00,5
2019-10-17 11:03:00,3
2019-10-17 11:04:00,4
2019-10-17 11:05:00,7
2019-10-17 11:06:00,3
2019-10-17 11:07:00,2
2019-10-17 11:52:00,2
2019-10-17 12:05:00,1
2019-10-17 12:26:00,2
2019-10-17 12:28:00,1
2019-10-17 13:17:00,1
2019-10-17 13:30:00,1
2019-10-17 13:34:00,1
2019-10-17 13:43:00,1
2019-10-17 13:51:00,2
2019-10-17 14:30:00,2
2019-10-17 14:37:00,2
2019-10-17 14:42:00,2
2019-10-17 14:46:00,2
2019-10-17 14:55:00,2
2019-10-17 15:01:00,1
2019-10-17 15:02:00,1
2019-10-17 15:08:00,1
2019-10-17 15:17:00,2
2019-10-17 15:18:00,2
2019-10-17 15:19:00,3
2019-10-17 15:20:00,1
2019-10-17 15:24:00,1
2019-10-17 15:25:00,1
2019-10-17 15:26:00,2
2019-10-17 15:27:00,4
2019-10-17 15:28:00,2
2019-10-17 15:47:00,2
2019-10-17 15:58:00,1
2019-10-17 16:06:00,2
2019-10-17 16:16:00,1
2019-10-17 16:24:00,2
2019-10-17 16:29:00,2
2019-10-17 16:35:00,2
2019-10-17 16:59:00,1
2019-10-17 17:08:00,1
2019-10-17 17:09:00,1
2019-10-17 17:10:00,11
2019-10-17 17:15:00,11
2019-10-17 17:34:00,1
2019-10-17 17:35:00,1
2019-10-17 18:42:00,2
2019-10-17 18:55:00,1
2019-10-17 19:20:00,1
2019-10-17 19:21:00,2
2019-10-17 19:22:00,1
2019-10-17 19:29:00,1
2019-10-17 19:31:00,1
2019-10-17 19:54:00,4
2019-10-17 19:57:00,1
2019-10-17 21:07:00,1
2019-10-17 21:12:00,1
2019-10-17 21:33:00,1
2019-10-17 22:32:00,1
2019-10-17 22:40:00,2
2019-10-17 22:52:00,2
2019-10-17 23:00:00,1
2019-10-17 23:07:00,1
2019-10-17 23:13:00,1
2019-10-17 23:14:00,1
2019-10-17 23:15:00,1
2019-10-17 23:31:00,1
