249,"select p.run, p.camcol, p.field from STAR as p   inner join dbo.fGetNearbyObjEq(#,#,#) as N on p.objid = N.objid"
2019-03-21 08:17:00,2
2019-03-21 08:18:00,2
2019-03-21 08:19:00,2
2019-03-21 08:21:00,2
2019-03-21 09:06:00,2
2019-03-21 09:07:00,2
2019-03-21 09:09:00,2
2019-03-21 09:12:00,2
2019-03-21 10:05:00,2
2019-03-21 10:06:00,2
2019-03-21 10:11:00,2
2019-03-21 10:13:00,2
2019-03-21 10:37:00,2
2019-03-21 10:38:00,2
2019-03-21 10:39:00,2
2019-03-21 10:41:00,2
2019-03-21 10:43:00,2
2019-03-21 10:45:00,2
2019-03-21 10:47:00,2
2019-03-21 10:48:00,2
2019-03-21 11:01:00,2
2019-03-21 11:02:00,2
2019-03-21 11:03:00,2
2019-03-21 11:06:00,2
2019-03-21 11:07:00,1
2019-03-21 11:09:00,2
2019-03-21 11:13:00,2
2019-03-21 11:14:00,2
2019-03-21 11:16:00,2
2019-03-21 11:53:00,2
2019-03-21 11:54:00,2
2019-03-21 11:55:00,2
2019-03-21 11:57:00,2
2019-03-21 12:20:00,2
2019-03-21 12:21:00,2
2019-03-21 12:22:00,2
2019-03-21 12:24:00,2
2019-03-21 12:53:00,2
2019-03-21 12:54:00,2
2019-03-21 12:55:00,2
2019-03-21 12:57:00,2
2019-03-21 13:17:00,2
2019-03-21 13:18:00,2
2019-03-21 13:19:00,2
2019-03-21 13:21:00,2
2019-03-21 13:56:00,2
2019-03-21 13:57:00,2
2019-03-21 13:58:00,2
2019-03-21 14:00:00,2
2019-03-21 14:09:00,2
2019-03-21 14:10:00,12
2019-03-21 14:12:00,10
2019-03-21 14:13:00,4
2019-03-21 14:14:00,4
2019-03-21 14:15:00,10
2019-03-21 14:17:00,13
2019-03-21 14:18:00,1
2019-03-21 14:20:00,2
2019-03-21 14:21:00,2
2019-03-21 14:22:00,2
2019-03-21 14:24:00,2
2019-03-21 15:09:00,2
2019-03-21 15:11:00,2
2019-03-21 15:12:00,2
2019-03-21 15:16:00,2
2019-03-21 15:55:00,2
2019-03-21 15:56:00,6
2019-03-21 15:57:00,6
2019-03-21 15:59:00,12
2019-03-21 16:00:00,2
2019-03-21 16:01:00,6
2019-03-21 16:02:00,8
2019-03-21 16:03:00,2
2019-03-21 16:04:00,12
2019-03-21 16:19:00,2
2019-03-21 16:20:00,2
2019-03-21 16:21:00,2
2019-03-21 16:23:00,2
2019-03-21 16:43:00,2
2019-03-21 16:44:00,2
2019-03-21 16:45:00,2
2019-03-21 16:47:00,2
2019-03-21 17:13:00,2
2019-03-21 17:14:00,2
2019-03-21 17:15:00,2
2019-03-21 17:17:00,2
