1,"SELECT  p.modelMag_u, p.modelMag_g, p.modelMag_r, p.modelMag_i,          s.class, s.subclass, p.type, s.z         into  mydb.paris1#         from SpecObj as s, PhotoObj as p         WHERE (s.class_noqso=&&& AND s.bestObjID = p.objID )"
2019-03-21 04:44:00,1
