23,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-03-21 02:15:00,1
2019-03-21 03:31:00,1
2019-03-21 03:46:00,1
2019-03-21 03:48:00,1
2019-03-21 05:03:00,1
2019-03-21 05:04:00,1
2019-03-21 05:40:00,1
2019-03-21 05:44:00,1
2019-03-21 10:36:00,1
2019-03-21 10:37:00,2
2019-03-21 10:38:00,1
2019-03-21 14:19:00,1
2019-03-21 14:24:00,1
2019-03-21 14:27:00,1
2019-03-21 15:57:00,1
2019-03-21 17:04:00,1
2019-03-21 18:09:00,1
2019-03-21 19:34:00,1
2019-03-21 19:49:00,1
2019-03-21 19:50:00,1
2019-03-21 23:58:00,1
2019-03-21 23:59:00,1
