110,"SELECT TOP #  p.run, p.rerun, p.camcol, p.field  FROM PhotoObjDR7 AS p  WHERE p.dr7objid=#"
2019-03-21 00:11:00,1
2019-03-21 00:52:00,1
2019-03-21 04:00:00,1
2019-03-21 04:09:00,1
2019-03-21 07:05:00,1
2019-03-21 07:59:00,1
2019-03-21 08:18:00,1
2019-03-21 08:25:00,1
2019-03-21 08:35:00,1
2019-03-21 10:41:00,1
2019-03-21 10:53:00,1
2019-03-21 11:02:00,1
2019-03-21 11:12:00,1
2019-03-21 11:21:00,1
2019-03-21 11:40:00,1
2019-03-21 11:50:00,1
2019-03-21 11:59:00,1
2019-03-21 12:01:00,1
2019-03-21 12:09:00,1
2019-03-21 12:18:00,1
2019-03-21 12:28:00,1
2019-03-21 12:37:00,1
2019-03-21 12:47:00,1
2019-03-21 12:56:00,1
2019-03-21 13:15:00,1
2019-03-21 13:24:00,1
2019-03-21 13:34:00,1
2019-03-21 13:40:00,1
2019-03-21 13:41:00,1
2019-03-21 13:43:00,2
2019-03-21 13:49:00,3
2019-03-21 13:53:00,1
2019-03-21 14:02:00,1
2019-03-21 14:21:00,1
2019-03-21 14:31:00,1
2019-03-21 14:40:00,2
2019-03-21 14:50:00,1
2019-03-21 15:09:00,2
2019-03-21 15:18:00,1
2019-03-21 15:27:00,1
2019-03-21 15:37:00,1
2019-03-21 15:46:00,1
2019-03-21 15:56:00,1
2019-03-21 16:05:00,1
2019-03-21 16:24:00,1
2019-03-21 16:34:00,1
2019-03-21 16:43:00,1
2019-03-21 16:53:00,1
2019-03-21 17:02:00,1
2019-03-21 17:12:00,1
2019-03-21 17:21:00,1
2019-03-21 17:25:00,1
2019-03-21 17:29:00,1
2019-03-21 17:32:00,1
2019-03-21 17:40:00,1
2019-03-21 17:45:00,2
2019-03-21 17:50:00,1
2019-03-21 17:54:00,1
2019-03-21 17:59:00,1
2019-03-21 18:00:00,1
2019-03-21 18:04:00,2
2019-03-21 18:05:00,1
2019-03-21 18:08:00,1
2019-03-21 18:09:00,1
2019-03-21 18:10:00,1
2019-03-21 18:11:00,1
2019-03-21 18:18:00,1
2019-03-21 18:27:00,1
2019-03-21 18:37:00,1
2019-03-21 18:45:00,1
2019-03-21 18:46:00,1
2019-03-21 18:53:00,1
2019-03-21 18:55:00,1
2019-03-21 18:56:00,1
2019-03-21 19:04:00,1
2019-03-21 19:05:00,1
2019-03-21 19:24:00,1
2019-03-21 19:34:00,1
2019-03-21 19:43:00,1
2019-03-21 19:53:00,1
2019-03-21 20:02:00,1
2019-03-21 20:11:00,1
2019-03-21 20:15:00,1
2019-03-21 20:21:00,1
2019-03-21 20:31:00,1
2019-03-21 20:40:00,1
2019-03-21 20:46:00,1
2019-03-21 20:48:00,1
2019-03-21 20:49:00,3
2019-03-21 20:59:00,1
2019-03-21 21:08:00,2
2019-03-21 21:11:00,1
2019-03-21 21:18:00,1
2019-03-21 21:29:00,1
2019-03-21 22:23:00,1
2019-03-21 22:39:00,1
2019-03-21 23:18:00,1
2019-03-21 23:19:00,1
2019-03-21 23:20:00,2
