1,"SELECT P.ObjID, P.ra, P.dec, s.z P.u, P.g, P.r, P.i, P.z INTO mydb.MyTable_#  FROM  photoObjAll as P   join SpecObjAll AS s on s.bestobjID = P.ObjID  WHERE (P.u-P.g>#) AND (P.u-P.g<#) AND (P.g-P.r>#) AND (P.g-P.r< #) AND (P.r-P.i<#) AND (P.r-P.i>#) AND (P.i-P.z<#) AND (P.i-P.z>#-#*P.err_z) AND (P.r<#) AND ((P.b<#) or (P.b>#))  AND (s.class = &&&) AND (s.subclass = &&&) AND (P.fiberMag_g < P.fiberMag_z)"
2019-03-21 03:28:00,1
