1107,"SELECT p.ra , p.dec, p.u, p.g, p.r, p.i, p.z, p.err_u, p.err_g, p.err_r, p.err_i, p.err_z, p.nMgyPerCount_u, p.nMgyPerCount_g, p.nMgyPerCount_r, p.nMgyPerCount_i, p.nMgyPerCount_z FROM PhotoObjAll p WHERE (p.ra BETWEEN # AND #) AND (p.dec BETWEEN # AND #) AND p.run = # AND p.rerun = # AND p.camcol = # AND p.field = #"
2019-03-21 14:42:00,10
2019-03-21 14:54:00,6
2019-03-21 14:55:00,4
2019-03-21 15:00:00,10
2019-03-21 15:04:00,6
2019-03-21 15:05:00,1
2019-03-21 15:09:00,8
2019-03-21 15:10:00,2
2019-03-21 15:15:00,8
2019-03-21 15:16:00,2
2019-03-21 15:20:00,6
2019-03-21 15:21:00,1
2019-03-21 15:25:00,9
2019-03-21 15:26:00,1
2019-03-21 15:27:00,1
2019-03-21 15:28:00,2
2019-03-21 15:32:00,1
2019-03-21 15:33:00,1
2019-03-21 15:34:00,2
2019-03-21 15:35:00,1
2019-03-21 15:36:00,2
2019-03-21 15:47:00,3
2019-03-21 15:49:00,3
2019-03-21 15:50:00,2
2019-03-21 15:54:00,9
2019-03-21 15:56:00,2
2019-03-21 15:57:00,1
2019-03-21 15:58:00,3
2019-03-21 15:59:00,1
2019-03-21 16:00:00,2
2019-03-21 16:04:00,3
2019-03-21 16:05:00,7
2019-03-21 16:07:00,1
2019-03-21 16:08:00,1
2019-03-21 16:12:00,8
2019-03-21 16:13:00,2
2019-03-21 16:17:00,8
2019-03-21 16:18:00,1
2019-03-21 16:19:00,2
2019-03-21 16:21:00,4
2019-03-21 16:22:00,1
2019-03-21 16:23:00,2
2019-03-21 16:24:00,2
2019-03-21 16:25:00,1
2019-03-21 16:29:00,10
2019-03-21 16:30:00,1
2019-03-21 16:31:00,1
2019-03-21 16:35:00,10
2019-03-21 16:37:00,1
2019-03-21 16:38:00,2
2019-03-21 16:39:00,2
2019-03-21 16:45:00,2
2019-03-21 16:47:00,3
2019-03-21 16:48:00,1
2019-03-21 16:50:00,1
2019-03-21 16:51:00,1
2019-03-21 16:52:00,2
2019-03-21 16:53:00,2
2019-03-21 16:54:00,2
2019-03-21 16:56:00,3
2019-03-21 16:57:00,2
2019-03-21 16:58:00,1
2019-03-21 17:02:00,6
2019-03-21 17:03:00,4
2019-03-21 17:04:00,1
2019-03-21 17:06:00,2
2019-03-21 17:07:00,1
2019-03-21 17:09:00,4
2019-03-21 17:10:00,2
2019-03-21 17:13:00,6
2019-03-21 17:17:00,3
2019-03-21 17:18:00,6
2019-03-21 17:22:00,8
2019-03-21 17:23:00,2
2019-03-21 17:25:00,2
2019-03-21 17:26:00,1
2019-03-21 17:28:00,6
2019-03-21 17:33:00,10
2019-03-21 17:35:00,2
2019-03-21 17:36:00,1
2019-03-21 17:37:00,4
2019-03-21 17:38:00,2
2019-03-21 17:43:00,10
2019-03-21 17:49:00,1
2019-03-21 17:54:00,1
2019-03-21 17:56:00,3
2019-03-21 17:57:00,2
2019-03-21 17:58:00,2
2019-03-21 18:00:00,3
2019-03-21 18:02:00,2
2019-03-21 18:04:00,3
2019-03-21 18:08:00,10
2019-03-21 18:11:00,3
2019-03-21 18:13:00,4
2019-03-21 18:14:00,1
2019-03-21 18:18:00,8
2019-03-21 18:19:00,2
2019-03-21 18:21:00,3
2019-03-21 18:26:00,1
2019-03-21 18:28:00,4
2019-03-21 18:30:00,2
2019-03-21 18:32:00,3
2019-03-21 18:34:00,3
2019-03-21 18:35:00,2
2019-03-21 18:42:00,4
2019-03-21 18:44:00,3
2019-03-21 18:45:00,2
2019-03-21 18:46:00,1
2019-03-21 18:50:00,10
2019-03-21 18:55:00,6
2019-03-21 18:56:00,4
2019-03-21 18:59:00,2
2019-03-21 19:00:00,2
2019-03-21 19:01:00,3
2019-03-21 19:05:00,4
2019-03-21 19:06:00,6
2019-03-21 19:11:00,10
2019-03-21 19:14:00,2
2019-03-21 19:15:00,1
2019-03-21 19:19:00,8
2019-03-21 19:20:00,2
2019-03-21 19:21:00,2
2019-03-21 19:22:00,1
2019-03-21 19:24:00,3
2019-03-21 19:25:00,1
2019-03-21 19:27:00,4
2019-03-21 19:34:00,3
2019-03-21 19:35:00,2
2019-03-21 19:36:00,2
2019-03-21 19:41:00,10
2019-03-21 19:43:00,1
2019-03-21 19:44:00,2
2019-03-21 19:46:00,4
2019-03-21 19:51:00,3
2019-03-21 19:52:00,3
2019-03-21 19:54:00,3
2019-03-21 19:55:00,1
2019-03-21 19:57:00,4
2019-03-21 19:58:00,2
2019-03-21 19:59:00,3
2019-03-21 20:01:00,2
2019-03-21 20:02:00,3
2019-03-21 20:04:00,1
2019-03-21 20:06:00,4
2019-03-21 20:11:00,10
2019-03-21 20:13:00,2
2019-03-21 20:17:00,9
2019-03-21 20:18:00,1
2019-03-21 20:23:00,10
2019-03-21 20:24:00,1
2019-03-21 20:25:00,2
2019-03-21 20:26:00,2
2019-03-21 20:27:00,1
2019-03-21 20:30:00,1
2019-03-21 20:31:00,9
2019-03-21 20:34:00,3
2019-03-21 20:38:00,10
2019-03-21 20:40:00,2
2019-03-21 20:42:00,2
2019-03-21 20:46:00,10
2019-03-21 20:48:00,2
2019-03-21 20:49:00,1
2019-03-21 20:50:00,2
2019-03-21 21:01:00,2
2019-03-21 21:03:00,3
2019-03-21 21:04:00,2
2019-03-21 21:08:00,4
2019-03-21 21:09:00,5
2019-03-21 21:13:00,1
2019-03-21 21:14:00,9
2019-03-21 21:15:00,1
2019-03-21 21:16:00,1
2019-03-21 21:17:00,2
2019-03-21 21:19:00,5
2019-03-21 21:20:00,2
2019-03-21 21:21:00,2
2019-03-21 21:22:00,1
2019-03-21 21:26:00,10
2019-03-21 21:31:00,10
2019-03-21 21:32:00,1
2019-03-21 21:33:00,1
2019-03-21 21:34:00,3
2019-03-21 21:36:00,4
2019-03-21 21:37:00,1
2019-03-21 21:38:00,2
2019-03-21 21:39:00,2
2019-03-21 21:43:00,7
2019-03-21 21:44:00,3
2019-03-21 21:49:00,10
2019-03-21 21:51:00,1
2019-03-21 21:56:00,10
2019-03-21 21:57:00,2
2019-03-21 22:00:00,5
2019-03-21 22:01:00,2
2019-03-21 22:06:00,10
2019-03-21 22:08:00,2
2019-03-21 22:09:00,2
2019-03-21 22:10:00,1
2019-03-21 22:16:00,4
2019-03-21 22:17:00,1
2019-03-21 22:20:00,8
2019-03-21 22:25:00,7
2019-03-21 22:26:00,3
2019-03-21 22:27:00,1
2019-03-21 22:28:00,2
2019-03-21 22:29:00,2
2019-03-21 22:33:00,10
2019-03-21 22:35:00,2
2019-03-21 22:36:00,2
2019-03-21 22:38:00,2
2019-03-21 22:39:00,2
2019-03-21 22:44:00,1
2019-03-21 22:45:00,1
2019-03-21 22:49:00,10
2019-03-21 22:52:00,4
2019-03-21 22:57:00,1
2019-03-21 22:58:00,2
2019-03-21 23:02:00,10
2019-03-21 23:04:00,4
2019-03-21 23:06:00,2
2019-03-21 23:09:00,1
2019-03-21 23:13:00,10
2019-03-21 23:19:00,10
2019-03-21 23:20:00,1
2019-03-21 23:21:00,2
2019-03-21 23:22:00,2
2019-03-21 23:23:00,3
2019-03-21 23:24:00,1
2019-03-21 23:26:00,4
2019-03-21 23:27:00,1
2019-03-21 23:31:00,10
2019-03-21 23:33:00,2
2019-03-21 23:34:00,2
2019-03-21 23:36:00,3
2019-03-21 23:38:00,4
2019-03-21 23:43:00,10
2019-03-21 23:48:00,2
2019-03-21 23:49:00,1
2019-03-21 23:53:00,10
2019-03-21 23:55:00,2
