1,"select s.teffadop,s.teffadopunc,s.loggadop,s.loggadopunc,s.fehadop,s.fehadopunc,p.dered_g,p.psfmagerr_g,p.dered_r,p.psfmagerr_r,s.fiberid from sppParams s join photoobjall p on s.bestobjid = p.objid where s.plate=# and s.mjd=#"
2019-03-22 10:48:00,1
