1,"select s.teffadop,s.teffadopunc,s.loggadop,s.loggadopunc,s.fehadop,s.fehadopunc,p.dered_g from sppParams s join PhotoObjAll p on s.bestobjID = p.objid where s.plate=# and s.mjd=# and s.fiberid=#"
2019-03-22 10:21:00,1
