274,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&,&&&, @log=#, @filter=#"
2019-03-22 12:08:00,1
2019-03-22 13:05:00,3
2019-03-22 13:07:00,33
2019-03-22 13:09:00,6
2019-03-22 13:10:00,15
2019-03-22 13:24:00,9
2019-03-22 13:25:00,3
2019-03-22 13:28:00,3
2019-03-22 13:32:00,2
2019-03-22 13:45:00,4
2019-03-22 14:03:00,6
2019-03-22 14:06:00,9
2019-03-22 14:07:00,12
2019-03-22 14:12:00,12
2019-03-22 14:13:00,6
2019-03-22 14:34:00,9
2019-03-22 14:35:00,9
2019-03-22 14:39:00,3
2019-03-22 14:40:00,3
2019-03-22 14:56:00,14
2019-03-22 14:57:00,12
2019-03-22 14:59:00,6
2019-03-22 15:00:00,21
2019-03-22 15:03:00,13
2019-03-22 15:04:00,14
2019-03-22 15:17:00,33
2019-03-22 15:34:00,12
2019-03-22 15:43:00,1
