1,"select s.teffadop,s.teffadopunc,s.loggadop,s.loggadopunc,s.fehadop,s.fehadopunc,s.fiberid,p.psfmag_r from sppParams s join photoobjall p on s.bestobjid = p.objid where s.plate=# and s.mjd=# and fiberid in (#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#)"
2019-03-22 11:03:00,1
