1,"select teffadop,teffadopunc,loggadop,loggadopunc,fehadop,fehadopunc,dered_g from sppParams s join PhotoObjAll p on s.bestobjID=p.objid where s.plate=# and s.mjd=# and s.fiberid=#"
2019-03-22 10:19:00,1
