1,"select s.teffadop,s.teffadopunc,s.loggadop,s.loggadopunc,s.fehadop,s.fehadopunc,s.fiberid from sppParams s  where s.plate=# and s.mjd=# and fiberid in (#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#,#)"
2019-03-22 11:03:00,1
