1,"select s.teffadop,s.teffadopunc,s.loggadop,s.loggadopunc,s.fehadop,s.fehadopunc from sppParams s join Photoobjall p on s.bestobjid = p.objid where s.plate=# and s.mjd=# and s.fiberid=#"
2019-03-22 10:22:00,1
