1,"SELECT top # sp.plate, sp.mjd, sp.fiberid, sp.specobjid, sp.bestobjid, sp.elodiervfinal, sp.teffadop, sp.fehadop, sp.loggadop, ph.psfmag_g, ph.psfmag_r, ph.psfmag_i, ph.psfmagErr_g, ph.psfmagErr_r, ph.psfmagErr_i FROM Galaxy   JOIN sppParams sp ON PhotoObjAll ph ON sp.bestobjid = ph.objid WHERE ph.psfmag_r < # AND elodiervfinal > # AND elodiervfinalerr > #"
2019-03-22 17:54:00,1
