751,"SELECT ra, dec, petroMag_g, petroMagErr_g, petroMag_r, petroMagErr_r, petroMag_i, petroMagErr_i FROM star WHERE (ra between # and #) and (dec between # and #) and (petroMag_g < #) and (petroMag_g>#)"
2019-08-28 00:01:00,1
2019-08-28 00:02:00,1
2019-08-28 00:07:00,1
2019-08-28 00:11:00,1
2019-08-28 00:15:00,1
2019-08-28 00:19:00,1
2019-08-28 00:25:00,1
2019-08-28 00:30:00,1
2019-08-28 00:31:00,2
2019-08-28 00:33:00,1
2019-08-28 00:38:00,1
2019-08-28 00:39:00,1
2019-08-28 00:41:00,1
2019-08-28 00:42:00,1
2019-08-28 00:45:00,1
2019-08-28 00:48:00,2
2019-08-28 00:49:00,1
2019-08-28 00:50:00,1
2019-08-28 00:51:00,1
2019-08-28 00:52:00,1
2019-08-28 00:53:00,1
2019-08-28 00:54:00,1
2019-08-28 00:57:00,1
2019-08-28 00:58:00,1
2019-08-28 01:04:00,1
2019-08-28 01:09:00,1
2019-08-28 01:11:00,1
2019-08-28 01:15:00,1
2019-08-28 01:16:00,1
2019-08-28 01:18:00,1
2019-08-28 01:21:00,1
2019-08-28 01:22:00,1
2019-08-28 01:25:00,1
2019-08-28 01:28:00,1
2019-08-28 01:31:00,1
2019-08-28 01:32:00,1
2019-08-28 01:34:00,1
2019-08-28 01:35:00,2
2019-08-28 01:36:00,2
2019-08-28 01:37:00,2
2019-08-28 01:38:00,1
2019-08-28 01:39:00,1
2019-08-28 01:40:00,1
2019-08-28 01:41:00,1
2019-08-28 01:42:00,1
2019-08-28 01:43:00,2
2019-08-28 01:44:00,1
2019-08-28 01:45:00,1
2019-08-28 01:46:00,1
2019-08-28 01:47:00,2
2019-08-28 01:48:00,1
2019-08-28 01:49:00,1
2019-08-28 01:50:00,1
2019-08-28 01:51:00,1
2019-08-28 01:52:00,1
2019-08-28 01:53:00,1
2019-08-28 01:54:00,1
2019-08-28 01:55:00,2
2019-08-28 01:56:00,1
2019-08-28 01:57:00,1
2019-08-28 01:58:00,1
2019-08-28 01:59:00,1
2019-08-28 02:00:00,1
2019-08-28 02:01:00,1
2019-08-28 02:02:00,1
2019-08-28 02:03:00,2
2019-08-28 02:04:00,1
2019-08-28 02:05:00,1
2019-08-28 02:06:00,1
2019-08-28 04:18:00,1
2019-08-28 04:19:00,1
2019-08-28 04:21:00,1
2019-08-28 04:23:00,2
2019-08-28 04:24:00,2
2019-08-28 04:25:00,1
2019-08-28 04:26:00,1
2019-08-28 04:29:00,1
2019-08-28 04:32:00,1
2019-08-28 04:35:00,1
2019-08-28 04:38:00,1
2019-08-28 04:40:00,1
2019-08-28 04:41:00,2
2019-08-28 04:42:00,1
2019-08-28 04:43:00,1
2019-08-28 04:45:00,1
2019-08-28 04:46:00,2
2019-08-28 04:49:00,1
2019-08-28 04:51:00,1
2019-08-28 04:55:00,1
2019-08-28 04:57:00,1
2019-08-28 05:01:00,1
2019-08-28 05:04:00,1
2019-08-28 05:07:00,1
2019-08-28 05:11:00,1
2019-08-28 05:14:00,1
2019-08-28 05:16:00,1
2019-08-28 05:18:00,1
2019-08-28 05:21:00,1
2019-08-28 05:23:00,1
2019-08-28 05:26:00,1
2019-08-28 05:30:00,1
2019-08-28 05:31:00,1
2019-08-28 05:35:00,1
2019-08-28 05:37:00,1
2019-08-28 05:40:00,1
2019-08-28 05:44:00,1
2019-08-28 05:48:00,2
2019-08-28 05:49:00,1
2019-08-28 05:53:00,1
2019-08-28 05:55:00,1
2019-08-28 05:58:00,1
2019-08-28 06:01:00,1
2019-08-28 06:05:00,1
2019-08-28 06:09:00,1
2019-08-28 06:18:00,1
2019-08-28 06:21:00,1
2019-08-28 06:30:00,1
2019-08-28 06:38:00,1
2019-08-28 06:42:00,1
2019-08-28 06:48:00,1
2019-08-28 06:52:00,1
2019-08-28 06:56:00,1
2019-08-28 06:59:00,1
2019-08-28 07:03:00,1
2019-08-28 07:08:00,1
2019-08-28 07:11:00,1
2019-08-28 07:13:00,1
2019-08-28 07:21:00,1
2019-08-28 07:24:00,1
2019-08-28 07:31:00,1
2019-08-28 07:34:00,1
2019-08-28 07:38:00,1
2019-08-28 07:42:00,1
2019-08-28 07:46:00,1
2019-08-28 07:50:00,1
2019-08-28 07:53:00,1
2019-08-28 07:57:00,1
2019-08-28 08:01:00,1
2019-08-28 08:03:00,1
2019-08-28 08:05:00,1
2019-08-28 08:08:00,1
2019-08-28 08:10:00,1
2019-08-28 08:13:00,1
2019-08-28 08:14:00,1
2019-08-28 08:18:00,2
2019-08-28 08:22:00,2
2019-08-28 08:23:00,1
2019-08-28 08:26:00,1
2019-08-28 08:29:00,1
2019-08-28 08:34:00,1
2019-08-28 08:37:00,1
2019-08-28 08:39:00,1
2019-08-28 08:43:00,1
2019-08-28 08:47:00,1
2019-08-28 08:48:00,1
2019-08-28 08:52:00,1
2019-08-28 08:55:00,1
2019-08-28 08:59:00,1
2019-08-28 09:03:00,1
2019-08-28 09:06:00,1
2019-08-28 09:09:00,1
2019-08-28 09:13:00,1
2019-08-28 09:17:00,1
2019-08-28 09:21:00,1
2019-08-28 09:25:00,1
2019-08-28 09:29:00,1
2019-08-28 09:32:00,1
2019-08-28 09:35:00,1
2019-08-28 09:38:00,1
