1,"SELECT TOP # p.run,p.rerun,p.camCol,p.field,p.obj,str(p.ra,#,#) as ra,str(p.[dec],#,#) as dec,p.r FROM  TARGDR7..Star AS p 	JOIN  TARGDR7.dbo.fGetNearbyObjEq(#,#,#) AS b ON b.objID = p.objID WHERE  (p.flags & (dbo.fPhotoFlags(&&&)) > #)"
2019-08-28 05:40:00,1
