138,select * from Photoz where objid=#
2019-08-28 00:32:00,1
2019-08-28 00:45:00,1
2019-08-28 01:29:00,1
2019-08-28 02:21:00,4
2019-08-28 02:23:00,1
2019-08-28 02:24:00,5
2019-08-28 02:25:00,3
2019-08-28 02:26:00,2
2019-08-28 02:28:00,2
2019-08-28 02:29:00,1
2019-08-28 02:30:00,1
2019-08-28 02:31:00,3
2019-08-28 02:33:00,7
2019-08-28 02:34:00,5
2019-08-28 02:45:00,2
2019-08-28 03:37:00,1
2019-08-28 03:44:00,1
2019-08-28 04:22:00,1
2019-08-28 04:53:00,1
2019-08-28 06:09:00,1
2019-08-28 08:22:00,1
2019-08-28 08:33:00,1
2019-08-28 08:50:00,1
2019-08-28 08:53:00,1
2019-08-28 09:12:00,2
2019-08-28 09:24:00,2
2019-08-28 09:26:00,6
2019-08-28 09:27:00,3
2019-08-28 10:04:00,1
2019-08-28 10:31:00,1
2019-08-28 11:07:00,1
2019-08-28 11:22:00,1
2019-08-28 11:55:00,1
2019-08-28 12:28:00,1
2019-08-28 13:39:00,3
2019-08-28 13:40:00,11
2019-08-28 13:41:00,8
2019-08-28 13:42:00,10
2019-08-28 13:43:00,11
2019-08-28 13:44:00,4
2019-08-28 14:21:00,1
2019-08-28 14:35:00,1
2019-08-28 14:49:00,1
2019-08-28 14:59:00,1
2019-08-28 15:20:00,1
2019-08-28 15:37:00,1
2019-08-28 15:58:00,1
2019-08-28 16:16:00,1
2019-08-28 16:52:00,1
2019-08-28 17:22:00,3
2019-08-28 17:23:00,3
2019-08-28 17:38:00,1
2019-08-28 19:55:00,1
2019-08-28 20:38:00,2
2019-08-28 22:06:00,1
2019-08-28 22:17:00,1
2019-08-28 22:43:00,1
2019-08-28 22:56:00,1
2019-08-28 23:52:00,1
