1024,"select [indexMapID],[code],[type],[tableName],[fieldList],[foreignKey] from IndexMap  where tableName=&&& order by [indexMapId]"
2019-08-28 02:07:00,42
2019-08-28 03:33:00,42
2019-08-28 03:36:00,42
2019-08-28 09:15:00,42
2019-08-28 09:56:00,42
2019-08-28 09:59:00,18
2019-08-28 10:17:00,1
2019-08-28 10:18:00,5
2019-08-28 10:19:00,36
2019-08-28 10:34:00,42
2019-08-28 10:53:00,42
2019-08-28 10:58:00,42
2019-08-28 11:56:00,42
2019-08-28 13:44:00,42
2019-08-28 15:23:00,18
2019-08-28 15:38:00,42
2019-08-28 15:41:00,18
2019-08-28 15:52:00,42
2019-08-28 16:00:00,42
2019-08-28 16:39:00,42
2019-08-28 17:16:00,42
2019-08-28 17:42:00,42
2019-08-28 18:28:00,1
2019-08-28 19:08:00,1
2019-08-28 19:12:00,18
2019-08-28 19:36:00,42
2019-08-28 19:41:00,7
2019-08-28 19:42:00,7
2019-08-28 19:43:00,11
2019-08-28 19:44:00,11
2019-08-28 19:45:00,12
2019-08-28 19:46:00,12
2019-08-28 19:47:00,12
2019-08-28 19:48:00,11
2019-08-28 19:49:00,7
2019-08-28 20:59:00,42
2019-08-28 21:43:00,18
2019-08-28 21:54:00,1
2019-08-28 22:21:00,1
2019-08-28 23:26:00,42
