1,"SELECT TOP # str(p.ra,#,#) as ra,str(p.[dec],#,#) as dec FROM BESTDR7..Star AS p 	JOIN dbo.fGetNearbyObjEq(#,#,#) AS b ON b.objID = p.objID"
2019-08-28 05:41:00,1
