1,"select top #  a.eid,j.[key] as jkey, j.value   --,jj.*   , avg(cast (jj.value as real)) as ajj from dbo.Autorefraction a    cross apply openjson([Spherical_power_left__#]) j   cross apply openjson(j.value) jj group by eid,j.[key]   order by #,#"
2019-08-28 13:53:00,1
