1319,"SELECT  top # &&& + cast(p.objId as varchar(#)) + &&& + cast(p.objId as varchar(#)) + &&& as objID,    p.run, p.rerun, p.camcol, p.field, p.obj,    p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,    p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z    FROM fGetNearbyObjEq(#,#,#) n JOIN PhotoPrimary p ON n.objID=p.objID"
2019-08-28 00:06:00,2
2019-08-28 00:09:00,7
2019-08-28 00:16:00,2
2019-08-28 00:19:00,7
2019-08-28 00:26:00,2
2019-08-28 00:29:00,7
2019-08-28 00:36:00,2
2019-08-28 00:39:00,7
2019-08-28 00:46:00,2
2019-08-28 00:49:00,7
2019-08-28 00:56:00,2
2019-08-28 00:59:00,7
2019-08-28 01:06:00,2
2019-08-28 01:09:00,7
2019-08-28 01:16:00,2
2019-08-28 01:19:00,7
2019-08-28 01:26:00,2
2019-08-28 01:29:00,7
2019-08-28 01:36:00,2
2019-08-28 01:39:00,7
2019-08-28 01:46:00,2
2019-08-28 01:49:00,7
2019-08-28 01:56:00,2
2019-08-28 01:59:00,7
2019-08-28 02:06:00,2
2019-08-28 02:09:00,7
2019-08-28 02:16:00,2
2019-08-28 02:19:00,7
2019-08-28 02:26:00,2
2019-08-28 02:29:00,7
2019-08-28 02:36:00,2
2019-08-28 02:39:00,8
2019-08-28 02:46:00,2
2019-08-28 02:49:00,7
2019-08-28 02:56:00,2
2019-08-28 02:59:00,7
2019-08-28 03:06:00,2
2019-08-28 03:09:00,7
2019-08-28 03:16:00,2
2019-08-28 03:19:00,7
2019-08-28 03:20:00,1
2019-08-28 03:26:00,2
2019-08-28 03:29:00,7
2019-08-28 03:36:00,2
2019-08-28 03:39:00,7
2019-08-28 03:46:00,2
2019-08-28 03:49:00,7
2019-08-28 03:56:00,2
2019-08-28 03:59:00,7
2019-08-28 04:06:00,2
2019-08-28 04:09:00,7
2019-08-28 04:16:00,2
2019-08-28 04:19:00,7
2019-08-28 04:26:00,2
2019-08-28 04:29:00,7
2019-08-28 04:36:00,2
2019-08-28 04:39:00,8
2019-08-28 04:46:00,2
2019-08-28 04:49:00,8
2019-08-28 04:56:00,2
2019-08-28 04:59:00,8
2019-08-28 05:06:00,2
2019-08-28 05:09:00,7
2019-08-28 05:16:00,2
2019-08-28 05:19:00,7
2019-08-28 05:26:00,2
2019-08-28 05:29:00,7
2019-08-28 05:36:00,2
2019-08-28 05:39:00,7
2019-08-28 05:46:00,2
2019-08-28 05:49:00,7
2019-08-28 05:56:00,2
2019-08-28 05:59:00,7
2019-08-28 06:06:00,2
2019-08-28 06:09:00,7
2019-08-28 06:16:00,2
2019-08-28 06:19:00,7
2019-08-28 06:26:00,2
2019-08-28 06:29:00,7
2019-08-28 06:36:00,2
2019-08-28 06:39:00,7
2019-08-28 06:46:00,2
2019-08-28 06:49:00,7
2019-08-28 06:56:00,2
2019-08-28 06:59:00,7
2019-08-28 07:06:00,2
2019-08-28 07:09:00,7
2019-08-28 07:16:00,2
2019-08-28 07:19:00,7
2019-08-28 07:26:00,2
2019-08-28 07:29:00,7
2019-08-28 07:36:00,2
2019-08-28 07:39:00,8
2019-08-28 07:46:00,2
2019-08-28 07:49:00,7
2019-08-28 07:56:00,2
2019-08-28 07:59:00,7
2019-08-28 08:06:00,2
2019-08-28 08:09:00,8
2019-08-28 08:16:00,2
2019-08-28 08:19:00,7
2019-08-28 08:26:00,2
2019-08-28 08:29:00,8
2019-08-28 08:36:00,2
2019-08-28 08:39:00,7
2019-08-28 08:46:00,2
2019-08-28 08:49:00,7
2019-08-28 08:56:00,2
2019-08-28 08:59:00,7
2019-08-28 09:06:00,2
2019-08-28 09:09:00,7
2019-08-28 09:16:00,2
2019-08-28 09:19:00,7
2019-08-28 09:26:00,2
2019-08-28 09:29:00,7
2019-08-28 09:36:00,2
2019-08-28 09:39:00,8
2019-08-28 09:46:00,2
2019-08-28 09:49:00,7
2019-08-28 09:56:00,2
2019-08-28 09:59:00,7
2019-08-28 10:06:00,2
2019-08-28 10:09:00,7
2019-08-28 10:16:00,2
2019-08-28 10:19:00,7
2019-08-28 10:26:00,2
2019-08-28 10:29:00,7
2019-08-28 10:36:00,2
2019-08-28 10:39:00,7
2019-08-28 10:46:00,2
2019-08-28 10:49:00,7
2019-08-28 10:56:00,2
2019-08-28 10:59:00,7
2019-08-28 11:06:00,2
2019-08-28 11:09:00,7
2019-08-28 11:16:00,2
2019-08-28 11:19:00,7
2019-08-28 11:26:00,2
2019-08-28 11:29:00,7
2019-08-28 11:36:00,2
2019-08-28 11:39:00,7
2019-08-28 11:46:00,2
2019-08-28 11:49:00,7
2019-08-28 11:56:00,2
2019-08-28 11:59:00,7
2019-08-28 12:06:00,2
2019-08-28 12:09:00,7
2019-08-28 12:16:00,2
2019-08-28 12:19:00,7
2019-08-28 12:26:00,2
2019-08-28 12:29:00,9
2019-08-28 12:36:00,2
2019-08-28 12:39:00,7
2019-08-28 12:46:00,2
2019-08-28 12:49:00,7
2019-08-28 12:56:00,2
2019-08-28 12:59:00,7
2019-08-28 13:06:00,2
2019-08-28 13:09:00,7
2019-08-28 13:16:00,2
2019-08-28 13:19:00,7
2019-08-28 13:26:00,2
2019-08-28 13:29:00,7
2019-08-28 13:37:00,2
2019-08-28 13:39:00,7
2019-08-28 13:47:00,2
2019-08-28 13:49:00,7
2019-08-28 13:57:00,2
2019-08-28 13:59:00,7
2019-08-28 14:07:00,2
2019-08-28 14:09:00,7
2019-08-28 14:17:00,2
2019-08-28 14:19:00,7
2019-08-28 14:27:00,2
2019-08-28 14:29:00,8
2019-08-28 14:37:00,2
2019-08-28 14:39:00,9
2019-08-28 14:47:00,2
2019-08-28 14:49:00,7
2019-08-28 14:57:00,2
2019-08-28 14:59:00,7
2019-08-28 15:07:00,2
2019-08-28 15:09:00,9
2019-08-28 15:17:00,2
2019-08-28 15:19:00,7
2019-08-28 15:27:00,2
2019-08-28 15:29:00,7
2019-08-28 15:37:00,2
2019-08-28 15:39:00,10
2019-08-28 15:47:00,2
2019-08-28 15:49:00,8
2019-08-28 15:57:00,2
2019-08-28 15:59:00,7
2019-08-28 16:07:00,2
2019-08-28 16:09:00,7
2019-08-28 16:17:00,2
2019-08-28 16:19:00,8
2019-08-28 16:27:00,2
2019-08-28 16:29:00,7
2019-08-28 16:37:00,2
2019-08-28 16:39:00,7
2019-08-28 16:47:00,2
