33,select * from galSpecLine where specObjId=#
2019-01-13 02:47:00,1
2019-01-13 03:26:00,1
2019-01-13 04:13:00,1
2019-01-13 04:19:00,1
2019-01-13 04:30:00,1
2019-01-13 06:08:00,1
2019-01-13 06:59:00,1
2019-01-13 07:01:00,1
2019-01-13 07:49:00,1
2019-01-13 07:51:00,1
2019-01-13 08:12:00,1
2019-01-13 08:23:00,1
2019-01-13 09:08:00,1
2019-01-13 09:38:00,1
2019-01-13 09:39:00,4
2019-01-13 10:10:00,1
2019-01-13 11:47:00,1
2019-01-13 12:20:00,1
2019-01-13 13:43:00,1
2019-01-13 14:19:00,1
2019-01-13 15:33:00,1
2019-01-13 16:06:00,1
2019-01-13 17:07:00,1
2019-01-13 17:08:00,1
2019-01-13 18:01:00,1
2019-01-13 19:29:00,1
2019-01-13 19:45:00,1
2019-01-13 21:06:00,3
