92,"select s.ObjID, s.ra,s.dec,s.deVRad_r,s.deVAB_r,s.raErr,s.decErr,s.type,s.modelMag_u,s.modelMagErr_u,s.modelMag_g,s.modelMagErr_g,s.modelMag_r,s.modelMagErr_r,s.modelMag_i,s.modelMagErr_i,s.modelMag_z,s.modelMagErr_z from PhotoPrimary s, dbo.fGetNearbyObjEq(#,#,#) n where s.ObjID = n.ObjID AND s.mode = #"
2019-01-13 00:01:00,2
2019-01-13 00:03:00,2
2019-01-13 00:05:00,2
2019-01-13 00:07:00,1
2019-01-13 00:08:00,1
2019-01-13 00:12:00,2
2019-01-13 00:15:00,2
2019-01-13 00:20:00,1
2019-01-13 00:21:00,1
2019-01-13 00:26:00,2
2019-01-13 00:28:00,2
2019-01-13 00:33:00,2
2019-01-13 00:40:00,2
2019-01-13 00:44:00,2
2019-01-13 00:52:00,2
2019-01-13 01:06:00,2
2019-01-13 01:12:00,2
2019-01-13 01:15:00,1
2019-01-13 01:16:00,1
2019-01-13 01:18:00,2
2019-01-13 01:21:00,2
2019-01-13 01:26:00,1
2019-01-13 01:27:00,1
2019-01-13 01:34:00,2
2019-01-13 01:41:00,1
2019-01-13 01:42:00,1
2019-01-13 01:48:00,2
2019-01-13 01:50:00,1
2019-01-13 01:51:00,1
2019-01-13 01:53:00,2
2019-01-13 01:55:00,2
2019-01-13 02:10:00,1
2019-01-13 02:11:00,1
2019-01-13 02:20:00,2
2019-01-13 02:29:00,2
2019-01-13 02:36:00,2
2019-01-13 02:42:00,2
2019-01-13 02:45:00,2
2019-01-13 02:48:00,2
2019-01-13 02:55:00,2
2019-01-13 03:03:00,2
2019-01-13 03:08:00,2
2019-01-13 03:11:00,2
2019-01-13 03:14:00,1
2019-01-13 03:15:00,1
2019-01-13 03:19:00,2
2019-01-13 03:24:00,1
2019-01-13 03:25:00,1
2019-01-13 03:28:00,2
2019-01-13 03:29:00,2
2019-01-13 03:34:00,2
2019-01-13 03:38:00,2
2019-01-13 03:44:00,2
2019-01-13 03:56:00,2
2019-01-13 04:01:00,2
