1,"SELECT count(*)   --g.objID, s.ra, s.dec, g.u, g.g, g.r, g.i, s.z as redshift, s.class, s.subclass    into mydb.PhotoSpec_DR1# from PhotoObj AS g   JOIN SpecObj AS s ON s.fluxObjID = g.objID WHERE    g.u># and g.g># and g.r># and g.i># and   s.zwarning=# and   g.err_u < # and   g.err_g < # and   g.err_r < # and   g.err_i < #"
2019-01-13 18:45:00,1
