27,select * from PhotoZ where objId=#
2019-01-13 01:15:00,1
2019-01-13 03:36:00,1
2019-01-13 03:43:00,1
2019-01-13 04:25:00,1
2019-01-13 04:55:00,1
2019-01-13 05:24:00,1
2019-01-13 06:04:00,1
2019-01-13 07:01:00,1
2019-01-13 07:28:00,1
2019-01-13 08:12:00,1
2019-01-13 09:48:00,1
2019-01-13 11:05:00,1
2019-01-13 11:27:00,1
2019-01-13 11:41:00,1
2019-01-13 12:18:00,1
2019-01-13 12:31:00,1
2019-01-13 13:22:00,1
2019-01-13 13:26:00,1
2019-01-13 17:26:00,1
2019-01-13 17:29:00,1
2019-01-13 18:00:00,1
2019-01-13 21:20:00,1
2019-01-13 21:28:00,1
2019-01-13 22:07:00,1
2019-01-13 23:05:00,1
2019-01-13 23:36:00,1
2019-01-13 23:39:00,1
