2,"SELECT TOP #  s.plate,s.mjd,s.fiberid,s.z,s.zErr,s.zWarning,s.class,s.elodieSpType,s.subClass  FROM ..SpecObj as s  WHERE s.zWarning = # AND (s.class = &&&)"
2019-02-03 21:12:00,2
