31,select * from galSpecIndx where specObjId=#
2019-02-03 00:03:00,2
2019-02-03 00:44:00,1
2019-02-03 01:00:00,1
2019-02-03 02:58:00,1
2019-02-03 04:17:00,1
2019-02-03 05:11:00,1
2019-02-03 05:18:00,1
2019-02-03 06:06:00,1
2019-02-03 06:39:00,1
2019-02-03 06:54:00,1
2019-02-03 07:20:00,1
2019-02-03 08:18:00,1
2019-02-03 09:22:00,1
2019-02-03 11:05:00,1
2019-02-03 11:42:00,1
2019-02-03 12:15:00,1
2019-02-03 15:22:00,1
2019-02-03 15:32:00,1
2019-02-03 15:34:00,2
2019-02-03 17:10:00,1
2019-02-03 17:23:00,1
2019-02-03 18:11:00,1
2019-02-03 18:18:00,1
2019-02-03 19:57:00,1
2019-02-03 20:12:00,1
2019-02-03 20:24:00,1
2019-02-03 21:32:00,1
2019-02-03 21:48:00,1
2019-02-03 23:02:00,1
