973,"select name, type from DBObjects where type=&&& and access=&&& and name NOT IN (&&&, &&&) order by name"
2019-02-03 00:02:00,3
2019-02-03 00:13:00,3
2019-02-03 00:22:00,3
2019-02-03 00:31:00,3
2019-02-03 00:50:00,3
2019-02-03 00:51:00,1
2019-02-03 01:03:00,3
2019-02-03 01:23:00,3
2019-02-03 01:50:00,15
2019-02-03 01:51:00,15
2019-02-03 01:52:00,18
2019-02-03 01:53:00,15
2019-02-03 01:54:00,24
2019-02-03 01:55:00,18
2019-02-03 01:56:00,18
2019-02-03 01:57:00,30
2019-02-03 01:58:00,24
2019-02-03 01:59:00,15
2019-02-03 02:00:00,6
2019-02-03 02:01:00,21
2019-02-03 02:02:00,21
2019-02-03 02:03:00,18
2019-02-03 02:04:00,15
2019-02-03 02:05:00,21
2019-02-03 02:06:00,9
2019-02-03 02:11:00,3
2019-02-03 02:37:00,3
2019-02-03 02:48:00,3
2019-02-03 02:57:00,3
2019-02-03 03:02:00,3
2019-02-03 03:06:00,6
2019-02-03 03:07:00,6
2019-02-03 03:08:00,3
2019-02-03 03:16:00,3
2019-02-03 03:18:00,6
2019-02-03 03:26:00,3
2019-02-03 04:24:00,3
2019-02-03 04:26:00,3
2019-02-03 04:28:00,3
2019-02-03 04:29:00,3
2019-02-03 04:31:00,3
2019-02-03 04:52:00,3
2019-02-03 04:55:00,3
2019-02-03 05:23:00,3
2019-02-03 05:29:00,3
2019-02-03 05:37:00,6
2019-02-03 05:41:00,3
2019-02-03 05:58:00,1
2019-02-03 06:02:00,3
2019-02-03 06:07:00,6
2019-02-03 06:08:00,3
2019-02-03 06:09:00,3
2019-02-03 06:11:00,3
2019-02-03 06:17:00,2
2019-02-03 06:46:00,3
2019-02-03 07:08:00,3
2019-02-03 07:11:00,9
2019-02-03 07:22:00,3
2019-02-03 07:25:00,3
2019-02-03 07:32:00,6
2019-02-03 07:37:00,3
2019-02-03 07:39:00,3
2019-02-03 07:41:00,3
2019-02-03 07:54:00,3
2019-02-03 07:56:00,3
2019-02-03 08:05:00,2
2019-02-03 08:08:00,6
2019-02-03 08:09:00,3
2019-02-03 08:10:00,3
2019-02-03 08:15:00,3
2019-02-03 08:17:00,1
2019-02-03 08:52:00,1
2019-02-03 08:53:00,2
2019-02-03 08:54:00,3
