161,"select top # p.objid,p.ra,p.dec,dbo.fPhotoTypeN(p.type) as type,u,g,r,i,z,Err_u,Err_g,Err_r,Err_i,Err_z,psfMag_u,psfMagErr_u,psfMag_g,psfMagErr_g,psfMag_r,psfMagErr_r,psfMag_i,psfMagErr_i,psfMag_z,psfMagErr_z  from PhotoPrimary p, dbo.fGetNearbyObjEq(#,#,#) n  where p.objId=n.objId"
2019-02-03 00:59:00,1
2019-02-03 01:39:00,9
2019-02-03 01:57:00,1
2019-02-03 03:01:00,1
2019-02-03 03:27:00,9
2019-02-03 03:58:00,1
2019-02-03 04:29:00,1
2019-02-03 04:30:00,8
2019-02-03 04:58:00,1
2019-02-03 05:58:00,1
2019-02-03 06:24:00,9
2019-02-03 07:37:00,9
2019-02-03 07:50:00,6
2019-02-03 07:51:00,3
2019-02-03 08:49:00,9
2019-02-03 08:59:00,9
2019-02-03 09:23:00,9
2019-02-03 10:32:00,9
2019-02-03 11:56:00,1
2019-02-03 11:57:00,1
2019-02-03 12:57:00,9
2019-02-03 13:23:00,9
2019-02-03 14:24:00,9
2019-02-03 16:47:00,9
2019-02-03 16:49:00,9
2019-02-03 16:50:00,8
2019-02-03 16:51:00,1
2019-02-03 16:53:00,9
