74,"SELECT * FROM dbo.fFootprintEq( #,#,#)"
2019-02-03 00:52:00,4
2019-02-03 01:38:00,4
2019-02-03 01:40:00,2
2019-02-03 01:41:00,4
2019-02-03 01:42:00,2
2019-02-03 01:43:00,2
2019-02-03 01:44:00,1
2019-02-03 01:45:00,1
2019-02-03 01:46:00,2
2019-02-03 01:55:00,1
2019-02-03 01:56:00,1
2019-02-03 02:25:00,6
2019-02-03 02:58:00,2
2019-02-03 03:11:00,2
2019-02-03 03:12:00,2
2019-02-03 08:53:00,4
2019-02-03 11:05:00,2
2019-02-03 18:00:00,6
2019-02-03 18:01:00,4
2019-02-03 23:44:00,4
2019-02-03 23:45:00,4
2019-02-03 23:46:00,10
2019-02-03 23:47:00,4
