1,"SELECT TOP # p.objId,p.ra,p.dec,s.z   FROM galaxy AS p    JOIN SpecObj AS s ON s.bestobjid = p.objid WHERE #<s.z AND s.z<#"
2019-02-03 16:40:00,1
