352,select * from PhotoObjAll where objId=#
2019-02-03 00:00:00,5
2019-02-03 00:17:00,2
2019-02-03 00:18:00,1
2019-02-03 00:34:00,1
2019-02-03 00:39:00,1
2019-02-03 00:44:00,1
2019-02-03 00:59:00,1
2019-02-03 01:15:00,1
2019-02-03 01:21:00,1
2019-02-03 01:31:00,1
2019-02-03 01:32:00,2
2019-02-03 01:55:00,1
2019-02-03 02:03:00,1
2019-02-03 02:04:00,1
2019-02-03 02:08:00,1
2019-02-03 02:12:00,1
2019-02-03 02:22:00,2
2019-02-03 02:35:00,1
2019-02-03 03:00:00,1
2019-02-03 03:15:00,1
2019-02-03 03:18:00,1
2019-02-03 03:22:00,1
2019-02-03 03:26:00,1
2019-02-03 03:30:00,2
2019-02-03 04:02:00,1
2019-02-03 04:15:00,1
2019-02-03 04:19:00,1
2019-02-03 04:21:00,1
2019-02-03 04:23:00,1
2019-02-03 04:30:00,2
2019-02-03 04:36:00,1
2019-02-03 04:38:00,1
2019-02-03 04:44:00,1
2019-02-03 04:53:00,1
2019-02-03 04:59:00,2
2019-02-03 05:19:00,1
2019-02-03 05:21:00,2
2019-02-03 05:31:00,1
2019-02-03 05:32:00,1
2019-02-03 05:37:00,1
2019-02-03 05:39:00,1
2019-02-03 05:40:00,1
2019-02-03 05:47:00,1
2019-02-03 05:50:00,1
2019-02-03 05:55:00,1
2019-02-03 06:10:00,1
2019-02-03 06:14:00,1
2019-02-03 06:18:00,2
2019-02-03 06:25:00,2
2019-02-03 06:29:00,1
2019-02-03 06:33:00,1
2019-02-03 06:38:00,1
2019-02-03 06:45:00,1
2019-02-03 06:51:00,1
2019-02-03 06:52:00,1
2019-02-03 07:01:00,1
2019-02-03 07:12:00,1
2019-02-03 07:16:00,1
2019-02-03 07:17:00,1
2019-02-03 07:25:00,1
2019-02-03 07:31:00,1
2019-02-03 07:35:00,1
2019-02-03 07:36:00,1
2019-02-03 07:40:00,1
2019-02-03 07:42:00,1
2019-02-03 07:49:00,1
2019-02-03 07:52:00,1
2019-02-03 08:10:00,2
2019-02-03 08:12:00,1
2019-02-03 08:15:00,1
2019-02-03 08:21:00,1
2019-02-03 08:24:00,1
2019-02-03 08:55:00,1
2019-02-03 09:00:00,1
2019-02-03 09:21:00,2
2019-02-03 09:23:00,1
2019-02-03 09:28:00,1
2019-02-03 09:39:00,1
2019-02-03 09:42:00,1
2019-02-03 09:51:00,1
2019-02-03 10:05:00,1
2019-02-03 10:14:00,1
