23,select * from Field where fieldId=#
2019-04-23 02:13:00,1
2019-04-23 02:28:00,3
2019-04-23 02:30:00,1
2019-04-23 04:16:00,1
2019-04-23 04:23:00,1
2019-04-23 05:01:00,1
2019-04-23 11:37:00,1
2019-04-23 12:42:00,1
2019-04-23 13:01:00,1
2019-04-23 13:05:00,1
2019-04-23 15:05:00,1
2019-04-23 15:06:00,1
2019-04-23 15:19:00,1
2019-04-23 16:19:00,1
2019-04-23 16:25:00,1
2019-04-23 18:26:00,1
2019-04-23 18:46:00,1
2019-04-23 19:29:00,1
2019-04-23 20:14:00,1
2019-04-23 21:11:00,1
2019-04-23 23:36:00,1
