6577,"SELECT up_id, dbo.fGetNearestObjIdEq(up_ra,up_dec,#) as objId   FROM #upload WHERE dbo.fGetNearestObjIdEq(up_ra,up_dec,#) IS NOT NULL  EXEC spExecuteSQL &&&,&&&, @log=#, @filter=#"
2019-04-23 11:48:00,96
2019-04-23 11:54:00,1
2019-04-23 12:22:00,1
2019-04-23 12:23:00,1
2019-04-23 12:24:00,1
2019-04-23 12:49:00,42
2019-04-23 13:13:00,53
2019-04-23 14:19:00,341
2019-04-23 14:20:00,415
2019-04-23 14:21:00,396
2019-04-23 14:22:00,410
2019-04-23 14:23:00,400
2019-04-23 14:24:00,406
2019-04-23 14:25:00,406
2019-04-23 14:26:00,343
2019-04-23 15:25:00,8
2019-04-23 15:29:00,1
2019-04-23 15:30:00,10
2019-04-23 15:51:00,13
2019-04-23 16:58:00,39
2019-04-23 16:59:00,390
2019-04-23 17:00:00,399
2019-04-23 17:01:00,422
2019-04-23 17:02:00,375
2019-04-23 17:03:00,419
2019-04-23 17:04:00,404
2019-04-23 17:05:00,413
2019-04-23 17:06:00,372
