6,"SELECT DISTINCT p.ra, p.dec, p.psfMag_g, p.psfMag_r, p.psfMag_i, p.probPSF, p.run, p.rerun, p.camcol, p.field FROM PhotoObjAll AS p WHERE ((p.ra between # and #) and (p.dec between # and #))"
2019-04-23 20:02:00,6
