65,"SELECT TOP # &&& + cast(p.objId as varchar(#)) +&&& + cast(p.objId as varchar(#)) + &&& as objID,  p.run, p.rerun, p.camcol, p.field, p.obj,  p.type, p.ra, p.dec, p.u,p.g,p.r,p.i,p.z,  p.Err_u, p.Err_g, p.Err_r,p.Err_i,p.Err_z  FROM fGetNearbyObjEq(#,#,#) n, PhotoPrimary p  WHERE n.objID=p.objID"
2019-04-23 00:19:00,1
2019-04-23 01:01:00,1
2019-04-23 01:15:00,1
2019-04-23 12:09:00,2
2019-04-23 12:27:00,3
2019-04-23 12:28:00,2
2019-04-23 12:41:00,2
2019-04-23 13:28:00,1
2019-04-23 13:31:00,1
2019-04-23 14:32:00,1
2019-04-23 14:33:00,2
2019-04-23 14:36:00,1
2019-04-23 14:39:00,1
2019-04-23 14:40:00,2
2019-04-23 14:42:00,1
2019-04-23 14:43:00,2
2019-04-23 14:44:00,1
2019-04-23 14:45:00,1
2019-04-23 14:52:00,1
2019-04-23 14:55:00,1
2019-04-23 14:56:00,1
2019-04-23 14:57:00,1
2019-04-23 14:58:00,2
2019-04-23 14:59:00,3
2019-04-23 15:00:00,1
2019-04-23 15:01:00,2
2019-04-23 15:02:00,1
2019-04-23 15:03:00,2
2019-04-23 15:04:00,3
2019-04-23 15:05:00,2
2019-04-23 15:06:00,2
2019-04-23 15:07:00,1
2019-04-23 15:08:00,2
2019-04-23 15:09:00,1
2019-04-23 15:14:00,1
2019-04-23 15:15:00,1
2019-04-23 17:32:00,1
2019-04-23 18:09:00,1
2019-04-23 18:10:00,1
2019-04-23 18:24:00,1
2019-04-23 18:35:00,1
2019-04-23 19:29:00,1
2019-04-23 19:30:00,2
2019-04-23 19:38:00,1
2019-04-23 20:46:00,1
2019-04-23 21:01:00,1
