5,"SELECT    p.ra, p.dec, p.objID, p.psfMag_u, p.psfMag_g, p.psfMag_r, p.psfMagErr_u, p.psfMagErr_g, p.psfMagErr_r   into mydb.SDSS_wisp3#_ugr   from PhotoObjAll p   where p.type = # AND p.ra >= #-# AND p.ra <= #+# AND p.dec >= #-# AND p.dec <= #+#"
2019-04-23 00:46:00,1
2019-04-23 00:58:00,1
2019-04-23 01:02:00,1
2019-04-23 01:05:00,1
2019-04-23 01:43:00,1
