263,select * from fDocFunctionParams(&&&)
2019-06-26 00:10:00,1
2019-06-26 00:11:00,1
2019-06-26 00:14:00,1
2019-06-26 00:15:00,2
2019-06-26 00:35:00,1
2019-06-26 00:45:00,1
2019-06-26 01:39:00,1
2019-06-26 01:57:00,1
2019-06-26 02:14:00,1
2019-06-26 02:15:00,1
2019-06-26 02:33:00,1
2019-06-26 03:08:00,1
2019-06-26 04:18:00,1
2019-06-26 04:50:00,1
2019-06-26 05:27:00,1
2019-06-26 06:04:00,1
2019-06-26 06:07:00,1
2019-06-26 06:16:00,1
2019-06-26 06:31:00,1
2019-06-26 06:42:00,2
2019-06-26 06:43:00,2
2019-06-26 06:48:00,1
2019-06-26 06:50:00,1
2019-06-26 06:53:00,12
2019-06-26 06:54:00,13
2019-06-26 06:55:00,1
2019-06-26 07:23:00,1
2019-06-26 07:25:00,1
2019-06-26 11:07:00,1
2019-06-26 11:14:00,1
2019-06-26 13:20:00,1
2019-06-26 13:21:00,11
2019-06-26 13:22:00,12
2019-06-26 13:23:00,10
2019-06-26 13:24:00,13
2019-06-26 13:25:00,10
2019-06-26 13:26:00,11
2019-06-26 13:27:00,12
2019-06-26 13:28:00,11
2019-06-26 13:29:00,14
2019-06-26 13:30:00,12
2019-06-26 13:31:00,12
2019-06-26 13:32:00,15
2019-06-26 13:33:00,10
2019-06-26 13:34:00,12
2019-06-26 13:35:00,8
2019-06-26 13:36:00,4
2019-06-26 13:37:00,11
2019-06-26 13:38:00,4
2019-06-26 14:08:00,1
2019-06-26 14:14:00,1
2019-06-26 14:40:00,2
2019-06-26 16:21:00,1
2019-06-26 17:18:00,1
2019-06-26 18:38:00,1
2019-06-26 19:18:00,1
2019-06-26 19:30:00,1
2019-06-26 19:31:00,1
2019-06-26 19:49:00,1
2019-06-26 20:19:00,1
2019-06-26 21:36:00,1
2019-06-26 22:32:00,1
